"type" "age"
"136" "Armi" 0.479982091442739
"137" "Armi" 0.494251406986717
"138" "Armi" 0.513936176339815
"139" "Armi" 0.498142833946747
"140" "Armi" 0.495185057817927
"141" "Armi" 0.497689926110011
"142" "Armi" 0.475595804893947
"143" "Armi" 0.537141852258385
"144" "Armi" 0.474801295658218
"145" "Armi" 0.541494920012423
"146" "Armi" 0.465231386385063
"147" "Armi" 0.478062420954218
"148" "Armi" 0.473346983289026
"149" "Armi" 0.523618238250294
"150" "Armi" 0.539656350260735
"151" "Armi" 0.505542472728159
"152" "Armi" 0.479101661442751
"153" "Armi" 0.495235630525173
"154" "Armi" 0.444825520444484
"155" "Armi" 0.437021275361938
"156" "Armi" 0.369443352845388
"157" "Armi" 0.397352313629877
"158" "Armi" 0.332119097469751
"159" "Armi" 0.288458976059375
"160" "Armi" 0.334917073041479
"161" "Armi" 0.347617346287275
"162" "Armi" 0.352607243262857
"163" "Armi" 0.29286768753424
"164" "Armi" 0.305478317410011
"165" "Armi" 0.31633811238754
"166" "Armi" 0.318434190507829
"167" "Armi" 0.301345571876481
"168" "Armi" 0.306337565708223
"169" "Armi" 0.306905264010198
"170" "Armi" 0.311633045871578
"171" "Armi" 0.35146403842787
"172" "Armi" 0.315968448629094
"173" "Armi" 0.31227184221724
"174" "Armi" 0.281984881571591
"175" "Armi" 0.362232913635771
"176" "Armi" 0.374611525216871
"177" "Armi" 0.336406666885187
"178" "Armi" 0.362662845723198
"179" "Armi" 0.409549760753815
"180" "Armi" 0.45958716326448
"181" "Armi" 0.480528974304717
"182" "Armi" 0.409763633152057
"183" "Armi" 0.4173445734029
"184" "Armi" 0.411270157747471
"185" "Armi" 0.390127149531159
"186" "Armi" 0.499793024693955
"187" "Armi" 0.510544886898771
"188" "Armi" 0.516199289088936
"189" "Armi" 0.546039938298376
"190" "Armi" 0.472389278780235
"191" "Armi" 0.448368927695118
"192" "Armi" 0.49542984680503
"193" "Armi" 0.506304643209878
"194" "Armi" 0.556855305732481
"195" "Armi" 0.558866177702687
"196" "Armi" 0.520328105534688
"197" "Armi" 0.559546795919254
"198" "Armi" 0.593503306125144
"199" "Armi" 0.4649875160657
"200" "Armi" 0.494565187984782
"201" "Armi" 0.476417282581889
"202" "Armi" 0.509823900572762
"203" "Armi" 0.553747429809894
"204" "Armi" 0.474730641971405
"205" "Armi" 0.457191140391969
"206" "Armi" 0.436142076913285
"207" "Armi" 0.419215673166764
"208" "Armi" 0.461876759656656
"209" "Armi" 0.433281965460026
"210" "Armi" 0.454092716707166
"211" "Armi" 0.419662819048576
"212" "Armi" 0.479194145042617
"213" "Armi" 0.46978594682044
"214" "Armi" 0.493324935179932
"215" "Armi" 0.452315616916365
"216" "Armi" 0.461078710712092
"217" "Armi" 0.503135968277621
"218" "Armi" 0.49714606237744
"219" "Armi" 0.475568910489305
"220" "Armi" 0.475783601025275
"221" "Armi" 0.396728395977838
"222" "Armi" 0.432155149250801
"223" "Armi" 0.365841952449416
"224" "Armi" 0.418363724064307
"225" "Armi" 0.393426365113388
"226" "Armi" 0.345684606395632
"227" "Armi" 0.290926301825393
"228" "Armi" 0.353133261519169
"229" "Armi" 0.436897574697176
"230" "Armi" 0.406656291665493
"231" "Armi" 0.380823014351489
"232" "Armi" 0.401243225473074
"233" "Armi" 0.366935904150097
"234" "Armi" 0.445960232508855
"235" "Armi" 0.46157754930978
"236" "Armi" 0.420622389695284
"237" "Armi" 0.448670225554876
"238" "Armi" 0.455199131899213
"239" "Armi" 0.459056893198928
"240" "Armi" 0.492561376514956
"241" "Armi" 0.477390106554893
"242" "Armi" 0.47697177580397
"243" "Armi" 0.488175215787168
"244" "Armi" 0.420920441873421
"245" "Armi" 0.453720173829907
"246" "Armi" 0.451002254294023
"247" "Armi" 0.42634805734904
"248" "Armi" 0.436823421791594
"249" "Armi" 0.51396049991876
"250" "Armi" 0.422685027580999
"251" "Armi" 0.424835601569777
"252" "Armi" 0.430820624207595
"253" "Armi" 0.39284597108684
"254" "Armi" 0.386728376092476
"255" "Armi" 0.358127863316981
"256" "Armi" 0.404685073263904
"257" "Armi" 0.420633286210129
"258" "Armi" 0.438224203780432
"259" "Armi" 0.425405518791202
"260" "Armi" 0.430779951099996
"261" "Armi" 0.413258500745373
"262" "Armi" 0.413358911400583
"263" "Armi" 0.471341831132543
"264" "Armi" 0.453462818564468
"265" "Armi" 0.404782629497976
"266" "Armi" 0.409761175449754
"267" "Armi" 0.437831652321788
"268" "Armi" 0.3749672484202
"269" "Armi" 0.435071204760061
"270" "Armi" 0.494122788538438
"271" "Armi" 0.441204231701928
"272" "Armi" 0.424363223633355
"273" "Armi" 0.427302348928689
"274" "Armi" 0.468898457047332
"275" "Armi" 0.453839864968552
"276" "Armi" 0.464113751337097
"277" "Armi" 0.425969999987411
"278" "Armi" 0.425276390139018
"279" "Armi" 0.501441317113782
"280" "Armi" 0.523955863246028
"281" "Armi" 0.52852047320802
"282" "Armi" 0.549783350362867
"283" "Armi" 0.566810980491605
"284" "Armi" 0.519177400804766
"285" "Armi" 0.429404765762662
"286" "Armi" 0.498459105412651
"287" "Armi" 0.477587587407894
"288" "Armi" 0.516084400305222
"289" "Armi" 0.425936911553785
"290" "Armi" 0.440675424601426
"291" "Armi" 0.447105091968258
"292" "Armi" 0.432571171659959
"293" "Armi" 0.394155166197353
"294" "Armi" 0.421434219508873
"295" "Armi" 0.416584228140912
"296" "Armi" 0.352573675878571
"297" "Armi" 0.330594267736147
"298" "Armi" 0.369373238097709
"299" "Armi" 0.359413567140755
"300" "Armi" 0.350604022600036
"301" "Armi" 0.396337621890543
"302" "Armi" 0.415370413816226
"303" "Armi" 0.387043712471011
"304" "Armi" 0.38368439046696
"305" "Armi" 0.43909479848437
"306" "Armi" 0.426795856506452
"307" "Armi" 0.477670893506173
"308" "Armi" 0.487300768528807
"309" "Armi" 0.479205122567271
"310" "Armi" 0.457749656209715
"311" "Armi" 0.477830376654249
"312" "Armi" 0.413353834351058
"313" "Armi" 0.453771265720917
"314" "Armi" 0.514118185292282
"315" "Armi" 0.440432004709609
"316" "Armi" 0.452864762180963
"317" "Armi" 0.420532476454176
"318" "Armi" 0.380808877910964
"319" "Armi" 0.433763932102238
"320" "Armi" 0.444650612008956
"321" "Armi" 0.450140962500489
"322" "Armi" 0.513132704299976
"323" "Armi" 0.5248553001232
"324" "Armi" 0.549976843512267
"325" "Armi" 0.501120900133291
"326" "Armi" 0.499922108322303
"327" "Armi" 0.441024117363417
"328" "Armi" 0.397870152459982
"329" "Armi" 0.369249194448039
"330" "Armi" 0.384509733839324
"331" "Armi" 0.412418822741884
"332" "Armi" 0.396842732211756
"333" "Armi" 0.382006684562986
"334" "Armi" 0.395905076142784
"335" "Armi" 0.331313873083846
"336" "Armi" 0.384349404301926
"337" "Armi" 0.438853791537158
"338" "Armi" 0.475761227473625
"339" "Armi" 0.474331939259354
"340" "Armi" 0.492803788472951
"341" "Armi" 0.458515567403413
"342" "Armi" 0.540959253828848
"343" "Armi" 0.538002609646817
"344" "Armi" 0.44150677485312
"345" "Armi" 0.496389939693208
"346" "Armi" 0.469795058746023
"347" "Armi" 0.420929081945757
"348" "Armi" 0.423312029964696
"349" "Armi" 0.396607150567539
"350" "Armi" 0.425469572763771
"351" "Armi" 0.467905629368955
"352" "Armi" 0.482674753529694
"353" "Armi" 0.419478742845149
"354" "Armi" 0.420224713412048
"355" "Armi" 0.392172728705955
"356" "Armi" 0.453477678252824
"357" "Armi" 0.451769400188996
"358" "Armi" 0.406590506650685
"359" "Armi" 0.39439651036254
"360" "Armi" 0.39408652710057
"361" "Armi" 0.405487441593715
"362" "Armi" 0.410715458180661
"363" "Armi" 0.39364849468329
"364" "Armi" 0.42156148308194
"365" "Armi" 0.391553838998926
"366" "Armi" 0.392294658391671
"367" "Armi" 0.372424183764717
"368" "Armi" 0.394550564542206
"369" "Armi" 0.404667462327146
"370" "Armi" 0.445339621115003
"371" "Armi" 0.497244840872944
"372" "Armi" 0.502965440268586
"373" "Armi" 0.477897168794843
"374" "Armi" 0.527813888455521
"375" "Armi" 0.587863884569725
"376" "Armi" 0.589745251677576
"377" "Armi" 0.583206662936583
"378" "Armi" 0.570555780962013
"379" "Armi" 0.472649823318239
"380" "Armi" 0.464394413140921
"381" "Armi" 0.458714271183905
"382" "Armi" 0.501470958904046
"383" "Armi" 0.406890404291312
"384" "Armi" 0.437807418908065
"385" "Armi" 0.438244208695922
"386" "Armi" 0.432558477062627
"387" "Armi" 0.444312229363139
"388" "Armi" 0.542907354410555
"389" "Armi" 0.531061513673755
"390" "Armi" 0.480269997641995
"391" "Armi" 0.442674419759629
"392" "Armi" 0.444760073650149
"393" "Armi" 0.460024370760185
"394" "Armi" 0.41900125597183
"395" "Armi" 0.401404784496491
"396" "Armi" 0.461415571739946
"397" "Armi" 0.478260361736734
"398" "Armi" 0.501801104354558
"399" "Armi" 0.460157745980339
"400" "Armi" 0.439878382878145
"401" "Armi" 0.437525924461322
"402" "Armi" 0.519204736178149
"403" "Armi" 0.444244946890118
"404" "Armi" 0.419395227532394
"405" "Armi" 0.375874716162912
"406" "Armi" 0.38223480081104
"407" "Armi" 0.398253904228807
"408" "Armi" 0.39862468096053
"409" "Armi" 0.42432240344185
"410" "Armi" 0.449620852407792
"411" "Armi" 0.437750368771999
"412" "Armi" 0.475214744714502
"413" "Armi" 0.400080562318394
"414" "Armi" 0.368464951114729
"415" "Armi" 0.348092251294128
"416" "Armi" 0.397513224956046
"417" "Armi" 0.421908936273762
"418" "Armi" 0.431228861119361
"419" "Armi" 0.457739563549945
"420" "Armi" 0.372254504287981
"421" "Armi" 0.388636942743441
"422" "Armi" 0.420485879540794
"423" "Armi" 0.388268231342799
"424" "Armi" 0.469006934424162
"425" "Armi" 0.436478778232332
"426" "Armi" 0.500203118686266
"427" "Armi" 0.451150104574047
"428" "Armi" 0.466322630014158
"429" "Armi" 0.500217504568573
"430" "Armi" 0.429944728151572
"431" "Armi" 0.466220266601475
"432" "Armi" 0.45735605025816
"433" "Armi" 0.448769208484274
"434" "Armi" 0.491824524764676
"435" "Armi" 0.50875056097478
"436" "Armi" 0.544853520926322
"437" "Armi" 0.42943112777916
"438" "Armi" 0.439529677493554
"439" "Armi" 0.434973967442855
"440" "Armi" 0.438021980712525
"441" "Armi" 0.341395412547993
"442" "Armi" 0.359609416585499
"443" "Armi" 0.384798671618059
"444" "Armi" 0.318486710609228
"445" "Armi" 0.353515135335395
"446" "Armi" 0.366420263261939
"447" "Armi" 0.350118451241746
"448" "Armi" 0.373613701016172
"449" "Armi" 0.350996651887309
"450" "Armi" 0.320720261521172
"451" "Armi" 0.328012135005595
"452" "Armi" 0.317906518350832
"453" "Armi" 0.319627321957365
"454" "Armi" 0.281889286368751
"455" "Armi" 0.344976728109577
"456" "Armi" 0.337234030303274
"457" "Armi" 0.33751846022976
"458" "Armi" 0.352249221420103
"459" "Armi" 0.377220588181658
"460" "Armi" 0.329771776732292
"461" "Armi" 0.331794058045013
"462" "Armi" 0.333769200000932
"463" "Armi" 0.359431237457498
"464" "Armi" 0.398664656177158
"465" "Armi" 0.430374278136915
"466" "Armi" 0.397039733066672
"467" "Armi" 0.421976600115603
"468" "Armi" 0.404304933751726
"469" "Armi" 0.403617866200967
"470" "Armi" 0.444916788255399
"471" "Armi" 0.399526712310955
"472" "Armi" 0.351739532943687
"473" "Armi" 0.37281358795225
"474" "Armi" 0.34910407700439
"475" "Armi" 0.393998534519004
"476" "Armi" 0.346326616114158
"477" "Armi" 0.398609737144316
"478" "Armi" 0.407972695671719
"479" "Armi" 0.436677776058047
"480" "Armi" 0.433450756324232
"481" "Armi" 0.390875497557216
"482" "Armi" 0.44655107794285
"483" "Armi" 0.474269984629128
"484" "Armi" 0.405121428378557
"485" "Armi" 0.390535025664023
"486" "Armi" 0.385035560339783
"487" "Armi" 0.409770127481386
"488" "Armi" 0.374940731258749
"489" "Armi" 0.388369369785002
"490" "Armi" 0.365334199296938
"491" "Armi" 0.362730624117459
"492" "Armi" 0.35717332543777
"493" "Armi" 0.361526522683337
"494" "Armi" 0.344909277491391
"495" "Armi" 0.316851785917387
"496" "Armi" 0.383219681686988
"497" "Armi" 0.362170449868359
"498" "Armi" 0.432341044246631
"499" "Armi" 0.368580073445289
"500" "Armi" 0.369908606399953
"501" "Armi" 0.370245336736955
"502" "Armi" 0.381004152248765
"503" "Armi" 0.380151236699226
"504" "Armi" 0.401995394761393
"505" "Armi" 0.409349318501268
"506" "Armi" 0.476547016718123
"507" "Armi" 0.536529131984382
"508" "Armi" 0.512537609054967
"509" "Armi" 0.469089652774331
"510" "Armi" 0.403550579739493
"511" "Armi" 0.446842701471046
"512" "Armi" 0.456833088172323
"513" "Armi" 0.39923946497706
"514" "Armi" 0.420669552083262
"515" "Armi" 0.412174212602582
"516" "Armi" 0.412149472916427
"517" "Armi" 0.405763914574632
"518" "Armi" 0.398112428739648
"519" "Armi" 0.369141226543589
"520" "Armi" 0.356524898042577
"521" "Armi" 0.397730970726069
"522" "Armi" 0.371323923095353
"523" "Armi" 0.385344835256595
"524" "Armi" 0.322210719787145
"525" "Armi" 0.304895446941733
"526" "Armi" 0.356455313610679
"527" "Armi" 0.383962145321284
"528" "Armi" 0.400126793532329
"529" "Armi" 0.475194458086842
"530" "Armi" 0.432353366619517
"531" "Armi" 0.470323007254163
"532" "Armi" 0.463215520519342
"533" "Armi" 0.538749964240618
"534" "Armi" 0.577633219679
"535" "Armi" 0.609784468304509
"536" "Armi" 0.644217191980364
"537" "Armi" 0.561671553880253
"538" "Armi" 0.582396105895877
"539" "Armi" 0.54624133071399
"540" "Armi" 0.521102886263195
"541" "Armi" 0.467961480826729
"542" "Armi" 0.522643014906887
"543" "Armi" 0.475064158958403
"544" "Armi" 0.448720490933712
"545" "Armi" 0.46148445796891
"546" "Armi" 0.493711862131305
"547" "Armi" 0.538772044154053
"548" "Armi" 0.497612426736141
"549" "Armi" 0.5377698906322
"550" "Armi" 0.515053938450396
"551" "Armi" 0.454681409504407
"552" "Armi" 0.389886131837993
"553" "Armi" 0.468409735999698
"554" "Armi" 0.485277796976964
"555" "Armi" 0.477959832635538
"556" "Armi" 0.453690258321533
"557" "Armi" 0.48773022847017
"558" "Armi" 0.482359001499765
"559" "Armi" 0.401309001658498
"560" "Armi" 0.438272163028443
"561" "Armi" 0.460680653851
"562" "Armi" 0.458846753936446
"563" "Armi" 0.471683389216038
"564" "Armi" 0.432930466355982
"565" "Armi" 0.443013829374857
"566" "Armi" 0.483724455388688
"567" "Armi" 0.478408403431424
"568" "Armi" 0.526452691171844
"569" "Armi" 0.477856757098636
"570" "Armi" 0.540521729110573
"571" "Armi" 0.521095567941151
"572" "Armi" 0.520618308086718
"573" "Armi" 0.499256858712434
"574" "Armi" 0.507647460343925
"575" "Armi" 0.471621901783134
"576" "Armi" 0.422072447362283
"577" "Armi" 0.47990334919438
"578" "Armi" 0.535115378148357
"579" "Armi" 0.516196042534675
"580" "Armi" 0.509493703658581
"581" "Armi" 0.41170670206654
"582" "Armi" 0.369873412002774
"583" "Armi" 0.356149068169058
"584" "Armi" 0.360780530315459
"585" "Armi" 0.354752949376274
"586" "Armi" 0.382976679166772
"587" "Armi" 0.390451803888794
"588" "Armi" 0.431646842955713
"589" "Armi" 0.444703228558114
"590" "Armi" 0.402197171235455
"591" "Armi" 0.419408103542836
"592" "Armi" 0.463545190102907
"593" "Armi" 0.485297404706271
"594" "Armi" 0.418481614165892
"595" "Armi" 0.470576171370856
"596" "Armi" 0.492715389006408
"597" "Armi" 0.515495516506443
"598" "Armi" 0.525193758498868
"599" "Armi" 0.51593364995833
"600" "Armi" 0.555537191973628
"601" "Armi" 0.553144752774022
"602" "Armi" 0.463369230207161
"603" "Armi" 0.440171734391112
"604" "Armi" 0.440055138758166
"605" "Armi" 0.41184008899161
"606" "Armi" 0.413889385843959
"607" "Armi" 0.404970354755073
"608" "Armi" 0.442888878643665
"609" "Armi" 0.447898620772367
"610" "Armi" 0.43296831761494
"611" "Armi" 0.498146905352087
"612" "Armi" 0.459597346307557
"613" "Armi" 0.406497810577025
"614" "Armi" 0.455240013425719
"615" "Armi" 0.420983895315834
"616" "Armi" 0.432755477172459
"617" "Armi" 0.439718263356817
"618" "Armi" 0.406166581573131
"619" "Armi" 0.366526749393444
"620" "Armi" 0.381937128585695
"621" "Armi" 0.373454200845896
"622" "Armi" 0.320832543599747
"623" "Armi" 0.347956362585714
"624" "Armi" 0.388820239044538
"625" "Armi" 0.373728198893749
"626" "Armi" 0.384537897669429
"627" "Armi" 0.422770472314014
"628" "Armi" 0.434133833221112
"629" "Armi" 0.385370141336418
"630" "Armi" 0.35686119484078
"631" "Armi" 0.328471655547075
"632" "Armi" 0.376985357110874
"633" "Armi" 0.39102328724468
"634" "Armi" 0.469781314788075
"635" "Armi" 0.485396888960794
"636" "Armi" 0.364456054945612
"637" "Armi" 0.31858746884986
"638" "Armi" 0.330441922892883
"639" "Armi" 0.295448909822817
"640" "Armi" 0.27222143126606
"641" "Armi" 0.264538254372641
"642" "Armi" 0.266654905617086
"643" "Armi" 0.288870682334896
"644" "Armi" 0.246800800114606
"645" "Armi" 0.2165268877943
"646" "Armi" 0.257128049648375
"647" "Armi" 0.264186148507991
"648" "Armi" 0.28990744396321
"649" "Armi" 0.314744453561696
"650" "Armi" 0.305902336227221
"651" "Armi" 0.29578545654166
"652" "Armi" 0.298435863431969
"653" "Armi" 0.349214724632775
"654" "Armi" 0.364679641578115
"655" "Armi" 0.372209633584645
"656" "Armi" 0.402398424564653
"657" "Armi" 0.371950775550513
"658" "Armi" 0.415889672900914
"659" "Armi" 0.416827805243718
"660" "Armi" 0.412446815037132
"661" "Armi" 0.406993714617245
"662" "Armi" 0.355690651116344
"663" "Armi" 0.366178888191615
"664" "Armi" 0.359147059965989
"665" "Armi" 0.347899775751405
"666" "Armi" 0.295006689390281
"667" "Armi" 0.300176558654321
"668" "Armi" 0.324320260668041
"669" "Armi" 0.291005299350203
"670" "Armi" 0.302240192305437
"671" "Armi" 0.312239884058015
"672" "Armi" 0.315643250558083
"673" "Armi" 0.352262463514187
"674" "Armi" 0.362542924028278
"675" "Armi" 0.371861311324132
"676" "Armi" 0.35045636771945
"677" "Armi" 0.381432316229634
"678" "Armi" 0.427080112428487
"679" "Armi" 0.385032089698442
"680" "Armi" 0.409262629640139
"681" "Armi" 0.341166371383128
"682" "Armi" 0.37919103299228
"683" "Armi" 0.3614586923929
"684" "Armi" 0.356684553484895
"685" "Armi" 0.366472069187655
"686" "Armi" 0.336125305803065
"687" "Armi" 0.341305747230438
"688" "Armi" 0.275925403728487
"689" "Armi" 0.323233795486032
"690" "Armi" 0.330157048020597
"691" "Armi" 0.393780330215691
"692" "Armi" 0.401706303342922
"693" "Armi" 0.397174143641271
"694" "Armi" 0.39131045623686
"695" "Armi" 0.362802270234665
"696" "Armi" 0.428104225432437
"697" "Armi" 0.4623371974645
"698" "Armi" 0.431897069596148
"699" "Armi" 0.395909384795536
"700" "Armi" 0.4404352234616
"701" "Armi" 0.401714241025359
"702" "Armi" 0.408123273166166
"703" "Armi" 0.470254069893785
"704" "Armi" 0.45283739538897
"705" "Armi" 0.378886983174892
"706" "Armi" 0.376387538066034
"707" "Armi" 0.438967194902981
"708" "Armi" 0.484853160021029
"709" "Armi" 0.440613683136645
"710" "Armi" 0.462213786091691
"711" "Armi" 0.495747279098094
"712" "Armi" 0.474566787754462
"713" "Armi" 0.452950024091861
"714" "Armi" 0.436227557129956
"715" "Armi" 0.39583932376217
"716" "Armi" 0.395867823378138
"717" "Armi" 0.413264046681159
"718" "Armi" 0.358917163211554
"719" "Armi" 0.394036261360149
"720" "Armi" 0.382664614261626
"721" "Armi" 0.341015972321804
"722" "Armi" 0.320402609856112
"723" "Armi" 0.318656667661095
"724" "Armi" 0.351592643587505
"725" "Armi" 0.342997809670605
"726" "Armi" 0.342686961973005
"727" "Armi" 0.37078885654629
"728" "Armi" 0.401004749819121
"729" "Armi" 0.461365522119455
"730" "Armi" 0.42631751363487
"731" "Armi" 0.454273385971028
"732" "Armi" 0.421108813757022
"733" "Armi" 0.391004671232968
"734" "Armi" 0.380867067730742
"735" "Armi" 0.392333537195235
"736" "Armi" 0.441614418785967
"737" "Armi" 0.428151609223447
"738" "Armi" 0.46250527352324
"739" "Armi" 0.477353449374126
"740" "Armi" 0.469549635156189
"741" "Armi" 0.441728553166979
"742" "Armi" 0.441048478122025
"743" "Armi" 0.393424358431901
"744" "Armi" 0.342538388735679
"745" "Armi" 0.342053116011561
"746" "Armi" 0.35740835828137
"747" "Armi" 0.386079019884713
"748" "Armi" 0.432701641979827
"749" "Armi" 0.457660145779007
"750" "Armi" 0.319586746883209
"751" "Armi" 0.434927064792633
"752" "Armi" 0.404219153719857
"753" "Armi" 0.390925683542016
"754" "Armi" 0.359503633489781
"755" "Armi" 0.351432824249718
"756" "Armi" 0.325541123405074
"757" "Armi" 0.349475947633298
"758" "Armi" 0.381440146817164
"759" "Armi" 0.380992618021414
"760" "Armi" 0.405291895508129
"761" "Armi" 0.386464062770522
"762" "Armi" 0.352244842924555
"763" "Armi" 0.399784969322237
"764" "Armi" 0.395967792973684
"765" "Armi" 0.440065318505548
"766" "Armi" 0.463489194890945
"767" "Armi" 0.457955603309708
"768" "Armi" 0.487200904035008
"769" "Armi" 0.506886308788607
"770" "Armi" 0.515316592687459
"771" "Armi" 0.518336387883688
"772" "Armi" 0.474420999133213
"773" "Armi" 0.423750281591398
"774" "Armi" 0.39346492723831
"775" "Armi" 0.515740914805739
"776" "Armi" 0.555088519625422
"777" "Armi" 0.533020245257118
"778" "Armi" 0.514800279072013
"779" "Armi" 0.518690624943993
"780" "Armi" 0.550372872955859
"781" "Armi" 0.52727068496067
"782" "Armi" 0.516589885504921
"783" "Armi" 0.471873836791123
"784" "Armi" 0.518995120271406
"785" "Armi" 0.496585635811245
"786" "Armi" 0.54846750111389
"787" "Armi" 0.502333515856754
"788" "Armi" 0.508267973753326
"789" "Armi" 0.508400114786775
"790" "Armi" 0.511780455653011
"791" "Armi" 0.47809739443338
"792" "Armi" 0.453615283472303
"793" "Armi" 0.382463832841696
"794" "Armi" 0.464818897786739
"795" "Armi" 0.377896087300476
"796" "Armi" 0.465490530019448
"797" "Armi" 0.445566810804584
"798" "Armi" 0.421408570771698
"799" "Armi" 0.471612234426076
"800" "Armi" 0.443728106947278
"801" "Armi" 0.406967494869052
"802" "Armi" 0.380911385520887
"803" "Armi" 0.375487600105186
"804" "Armi" 0.320264666918246
"805" "Armi" 0.380419259756337
"806" "Armi" 0.352648826946708
"807" "Armi" 0.388661353079563
"808" "Armi" 0.418170266083708
"809" "Armi" 0.424560753849605
"810" "Armi" 0.388101286593645
"811" "Armi" 0.346238099020722
"812" "Armi" 0.415343103946427
"813" "Armi" 0.435811322876493
"814" "Armi" 0.413243592560938
"815" "Armi" 0.456251385850983
"816" "Armi" 0.418761861175639
"817" "Armi" 0.509060212643627
"818" "Armi" 0.50841556440826
"819" "Armi" 0.468704218316626
"820" "Armi" 0.490577793040893
"821" "Armi" 0.481988350570994
"822" "Armi" 0.56497485471044
