# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Fri Jul 14 08:12:49 BST 2017 [seed=1500016368217]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(obscura_root)	tmrca(paralog_armi)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
22330000	-61008.41977522796	-280.27103895305277	-60728.1487362749	3.7391513153431792	1.0002218629617905	0.45479238351742807	1.1694429490614893	1.9057182242332826	3.7974070489622	0.5403627359769123	4.226246740328601	0.5663984934435216	1.8672030131129564	0.1391145146046671	0.32999468761828193	0.1381831343277567	0.3761128937953254	-0.061403811196831505	-30252.184231333602	-30475.9645049413	-43.59864333670009
22340000	-61013.24250850612	-281.0434106951345	-60732.19909781098	3.680220614644455	0.9993979963508955	0.48402233969241	1.145057827121452	1.728950342005776	3.596388341613444	0.5384589721485209	4.090893971454957	0.5669760195967876	1.8660479608064244	0.14080536923005776	0.3328587663797801	0.13785479979553925	0.367083171499192	-0.13744701273328666	-30246.326466683895	-30485.872631127088	-44.61873037550515
22350000	-61011.55737041188	-277.929729037853	-60733.62764137403	3.5210819962312114	0.9986712153734173	0.4743925041272146	1.1356856647067228	1.9077842435469095	3.834659633337494	0.5297474645731822	3.3422961889639695	0.5442543851982184	1.9114912296035627	0.14407797134552716	0.2794666302164182	0.14746575073496204	0.30649085416290084	0.0903017589004855	-30254.0614321392	-30479.566209234825	-42.32825472509233
22360000	-61014.59336380596	-276.0902712038612	-60738.5030926021	3.4832124887198583	0.9986346965297418	0.4555051144684683	0.8488248273885923	1.9077842435469095	3.735701817398927	0.5453006938897038	3.415364082403836	0.5726054460870338	1.854789107825932	0.14791490813308952	0.30330199353179343	0.15062627165608403	0.3721029519649347	-0.05123262309588558	-30245.96813274998	-30492.534959852124	-40.22249501280563
22370000	-61004.200605904254	-275.39285090062896	-60728.807755003625	3.621256805255093	0.999299309770601	0.42013091267009256	0.9539748376243535	1.7271254044440063	3.735701817398927	0.5496422747492693	3.468636522767096	0.5612600601017331	1.8774798797965333	0.14954267875455496	0.33572163033785624	0.15198837214046568	0.3936395464398063	-0.009652507593731575	-30249.97420828498	-30478.833546718648	-40.07300940163036
22380000	-61017.57995276961	-275.32304825706564	-60742.25690451254	3.7966006908641523	1.0000146715305227	0.42081033600206336	0.8934857524481596	1.7027143021671254	3.7704373890227703	0.5619780992742296	3.5648849979654753	0.5434402472572389	1.9131195054855217	0.14882577091395693	0.3388741288693315	0.15321282975568218	0.367945877596499	-2.692301385234903E-5	-30249.55161838714	-30492.705286125405	-40.01992722410023
22390000	-61021.253646467	-278.792644477933	-60742.46100198907	3.8936665604725413	0.9991366721247222	0.43368873469190605	1.4701589333508758	1.8577241557137374	3.742748590134947	0.5099526194635486	3.89646517099465	0.552140110423208	1.8957197791535836	0.1463507933263104	0.3456261530807763	0.14834201271550845	0.3458932405057416	-0.040404187101135906	-30243.001055900026	-30499.45994608904	-42.484016980090466
22400000	-61007.82607493464	-275.3949454836688	-60732.43112945097	3.891607163775324	0.9994163686699377	0.41637094150345494	0.9760837760610048	1.8574930235796223	3.7649875699690325	0.5041484891506051	4.08042419047452	0.5543392786339553	1.891321442732089	0.14950821113514257	0.369013332926672	0.15059469577284268	0.3603513549822085	0.047390069757826815	-30243.963596987865	-30488.467532463103	-38.85495006109899
22410000	-61008.24438862628	-275.2244883361261	-60733.01990029015	3.5376571971937527	1.000840233046106	0.4179754839020228	0.9147500160121824	1.8984147222645607	3.7132532932440263	0.5229619106091207	3.728847044830697	0.5569077432541468	1.886184513491706	0.14587692353245657	0.33090830952887296	0.1525907043994454	0.3255708872541079	0.18153181075324282	-30257.054075878186	-30475.965824411964	-39.27993918775499
22420000	-61007.37496401396	-271.9570167926141	-60735.417947221344	3.1115303376306556	1.0008159857919545	0.4069981504368401	1.138491621768651	1.8700204330596324	3.7132532932440263	0.5274055313545853	3.4659630295957515	0.5872221204917297	1.82555575901654	0.15481126720065574	0.40087943062127357	0.16194023464463228	0.37640825224145597	-0.01937577980716477	-30246.710095962444	-30488.707851258903	-36.35106076591708
22430000	-61005.05270370368	-270.6966446123718	-60734.35605909131	2.966473528827435	0.9997792607184008	0.4000694487396779	1.1971110912137184	1.753243528831388	3.8810188716328793	0.5454534220997295	3.699500722751392	0.5682878148413717	1.8634243703172562	0.16529047844619849	0.4093915502167323	0.17297635799992117	0.40026366663443547	0.03829565619872935	-30235.288642168474	-30499.06741692284	-34.86589187037402
22440000	-61019.71961793723	-275.658825777926	-60744.060792159304	3.042971496470386	0.9982629103783618	0.4191189849486742	0.8665836284161537	1.846126557833022	3.690866490107925	0.5415013900772124	4.453830887179453	0.5659624851936124	1.8680750296127748	0.15458266713105603	0.33680778074197765	0.16354908655414443	0.30940157600994345	0.024767405498808424	-30231.23912095841	-30512.821671200894	-37.083239245261375
22450000	-61013.84922919869	-273.2068119843789	-60740.642417214316	3.0228912357303837	1.0014199117009146	0.4283156126753394	1.1418347959174	1.795792254971061	3.971275939168902	0.501866090756061	3.7865109858914647	0.5580460607749987	1.883907878450002	0.15895054513638263	0.37312615516165176	0.16739396294702824	0.34713312358082826	0.021761321948051356	-30261.203601557092	-30479.438815657224	-36.367442117383874
22460000	-61006.97965473486	-273.2988358005626	-60733.6808189343	3.231157912538468	0.9993348440139391	0.4755523649607095	0.9953249469538307	1.795792254971061	3.8101986304364424	0.5259400054291998	3.5635499778930937	0.5595180551805765	1.8809638896388465	0.1525021860669554	0.3548132328937912	0.16161551483431053	0.34245676900832134	0.09005425312648199	-30242.5623425216	-30491.118476412703	-37.75149020880644
22470000	-61015.92203525594	-273.62626416947256	-60742.29577108647	3.2198095959041324	0.9998639792453116	0.48188620025346834	1.0044864647828406	1.810007894044273	4.054526620622541	0.5338725322961801	3.340010000641742	0.5619620992253692	1.8760758015492611	0.15087800624536357	0.3504347658698564	0.1589167383539148	0.3325190268743629	0.006224224675656723	-30243.966402754355	-30498.32936833212	-38.651952483964756
22480000	-61009.13565117306	-276.34168548156885	-60732.7939656915	3.2901276307520644	0.9990654088770148	0.4698665410702837	0.825423483074786	1.8017143765230663	3.5303429150552685	0.538508831818128	3.890105855098781	0.5702454984621401	1.8595090030757193	0.15129522040851429	0.3283160327003133	0.15098834954385418	0.3354008574376449	0.003893101233407479	-30257.463381951584	-30475.330583739913	-40.068699662331504
22490000	-61009.42888812424	-278.42135710714865	-60731.007531017094	3.4989032405071128	0.9980339817076047	0.4775578694912305	0.7978795973850168	1.8017143765230663	3.7939545890947657	0.5322904062899118	3.426112004244418	0.5670226853600852	1.8659546292798292	0.14468265172215145	0.3584325748810579	0.14933387012013255	0.3646708099183206	-0.08571736443573602	-30273.861768668485	-30457.145762348613	-41.414993203257595
22500000	-61019.495671420795	-277.8711374812424	-60741.624533939554	3.544155390462603	1.001343352527709	0.5346936232255038	0.925308264513398	1.8291187359105043	3.7939545890947657	0.537332340650051	3.369919659741541	0.5659635053139827	1.8680729893720343	0.1462640324047653	0.35847721354191414	0.14549986455210898	0.3618048912253675	-0.07331777379828718	-30272.116944398353	-30469.5075895412	-41.9861125778331
22510000	-61018.592016792965	-282.2086485413066	-60736.383368251656	3.686472403025554	0.9992433080599141	0.4892715415185922	0.9042660554776158	1.8865800986542494	3.778116392109027	0.5043541829075203	4.5450621806850435	0.5420177146942007	1.9159645706115982	0.13521985750547041	0.38492290265331797	0.13391441403524088	0.3733705419787017	-0.08748887341257983	-30258.98895042422	-30477.39441782744	-44.559361570760515
22520000	-61012.70303535104	-281.9901106226618	-60730.71292472838	3.745521276359315	1.0016219738829308	0.5044599477514123	0.7526100149999834	1.8865800986542494	3.778116392109027	0.5360671394449393	3.446575108706075	0.5401174354086486	1.9197651291827023	0.13279497489594805	0.4557158132053467	0.13247919308487838	0.43992196536520667	-0.13333390788135066	-30225.837051784863	-30504.875872943518	-45.23166556264273
22530000	-61012.71514286855	-283.412516330371	-60729.30262653818	4.295415134273712	1.000584031046033	0.534910207936375	0.658648951920475	1.877709857934322	3.7359991700733817	0.5105045632314488	3.510618416821065	0.5696620358035154	1.8606759283929688	0.12848314250604892	0.4181118093867387	0.12212875085154201	0.41529690978986633	0.029906075039370688	-30242.804680993315	-30486.497945544863	-47.85143592712883
22540000	-61020.25267107315	-287.7154117898984	-60732.53725928325	4.552386303456174	0.9985036287316696	0.5434966498103005	1.1388542818393306	1.790632908496136	3.714607511185118	0.532692452864882	3.7131541524367067	0.5704474350044234	1.8591051299911527	0.14203720043500503	0.45195945183046143	0.12371105625797205	0.4109600083374671	0.12120085105609378	-30232.3796541101	-30500.15760517315	-50.698088884403376
22550000	-61013.4424974345	-284.068001195988	-60729.37449623852	4.071180621436831	0.9991392869058195	0.534671474652227	0.6645923737891144	1.9383250382879207	3.8509368026762028	0.5208996112024924	3.738217045850732	0.5668690145295854	1.8662619709408288	0.13448274508404096	0.4116583470365338	0.12071184744481715	0.37491237753732815	0.04497882177288382	-30242.150291012913	-30487.224205225604	-47.79084111427652
22560000	-61008.45648222706	-284.8018309455063	-60723.654651281555	4.476345105207433	0.9989708774970742	0.5088873245111305	0.7169368533099095	1.8235993797338457	3.8514175324779605	0.5522953069157217	3.3630896407969364	0.5526516254361269	1.8946967491277458	0.13621059002634617	0.4623530636035035	0.12019380410068603	0.4440942092527045	-0.028718328254064705	-30253.662148806106	-30469.992502475445	-48.947406691550086
22570000	-61020.74963241972	-286.71650953508976	-60734.03312288463	4.313909465033579	0.9996324731730324	0.5153519860381328	0.5180167608802929	1.9016536519556282	3.818165538220099	0.4831492402533804	3.4518949739170877	0.531000610509673	1.9379987789806536	0.1273603439058902	0.35965460422609624	0.12135165260376986	0.3723872926719217	0.09782934165383649	-30262.71890315939	-30471.314219725242	-51.57121295498901
22580000	-61034.115217218685	-286.47953986366366	-60747.63567735502	4.417999725252683	0.9991138283246978	0.4757209979379107	1.1051975970408496	1.8092625774939926	3.899326574528693	0.5072661398077511	3.4051557332443467	0.5750386259380228	1.849922748123954	0.1333106872768837	0.432749617169213	0.12090175525182915	0.43754141089568493	0.10132041134805311	-30276.4255639597	-30471.21011339532	-50.84741923813448
22590000	-61015.387038270244	-284.1473925216093	-60731.23964574863	4.042438860263476	0.9985321487922704	0.4888920697621121	0.9774541413928771	1.8360671141047427	3.899326574528693	0.5251547126222383	3.315256765138004	0.5547522323558954	1.8904955352882087	0.13252773998076356	0.4416643854068719	0.1279315431480228	0.41216166269705945	0.004172270683385201	-30251.303813070834	-30479.935832677802	-47.93659906417521
22600000	-61025.55505188149	-282.4721306012121	-60743.08292128028	3.9832951516708106	0.9988437748087234	0.4508868452426456	0.7810830354397491	1.8360671141047427	3.8132924789776634	0.5269992519514374	3.522459509960616	0.5483244675895557	1.9033510648208882	0.14276985585257382	0.3882669625416542	0.13542568498195182	0.37070657802171236	0.12092836243917253	-30244.72060370675	-30498.362317573527	-46.439945290673954
22610000	-61013.13554912224	-282.27815229779566	-60730.857396824445	4.113901257951373	1.0005704694221143	0.45968484298349144	1.0010695262939466	1.854192012716965	3.7110136095861512	0.5065662828631488	3.527238411354131	0.5412064657743422	1.9175870684513152	0.13425399780244973	0.3607029841304602	0.12956068103557944	0.32985830953939604	0.07866974531138336	-30254.3326040834	-30476.524792741046	-46.88940737168972
22620000	-61006.22500001892	-279.1875755892417	-60727.03742442968	3.6390164481923817	1.000992743602091	0.40316127418748265	1.111372339897753	1.8659223805281602	3.9025583647551834	0.5390536482163382	3.527238411354131	0.5583934189394333	1.883213162121133	0.15733249200765198	0.4080815365137941	0.14391083289533255	0.3957826204711098	0.0461675740392914	-30262.919780903223	-30464.117643526464	-43.19549115605589
22630000	-61004.69849186651	-276.08188624862646	-60728.616605617884	3.6117742299361284	1.0000522803104313	0.47502816772856976	0.997843185901862	1.8757180174617605	3.921009293810074	0.5390536482163382	3.374320135846118	0.5512571135304327	1.8974857729391341	0.15809456134064326	0.3691216023095721	0.14975213811025062	0.3939864802510506	0.09622505719958264	-30226.992046443465	-30501.62455917442	-40.99504322884825
22640000	-61019.5606135755	-278.3821599226959	-60741.17845365281	3.360688075969903	1.0020802168738812	0.42074174198377673	1.271320356327212	1.8757180174617605	3.51089419160095	0.5467116224244563	3.3979706529187967	0.5779127424625197	1.8441745150749602	0.1580897133588884	0.3533990363911529	0.1523823274598008	0.3628012499051915	0.10490422589601059	-30252.57013289478	-30488.608320758027	-41.25151238525701
22650000	-61008.4943338727	-277.2980582849976	-60731.1962755877	3.3935138110534173	0.9985782495237505	0.3117791896953929	0.8888434452345889	1.7534304208413363	3.9902124016318656	0.5208630186088928	3.748403497238637	0.5678954905272937	1.8642090189454121	0.16184254000222414	0.4181418233870318	0.14712196275756922	0.40520275201126615	0.14957342101443308	-30234.363222081425	-30496.833053506278	-40.37208190070196
22660000	-61012.814297259334	-275.5324635055886	-60737.28183375375	3.633937601585298	1.000897896295178	0.3271957999221634	1.0243212609921653	1.9198233203956536	3.949249011612932	0.5364303827031114	3.424410239821739	0.568477576599484	1.8630448468010317	0.16931718969703927	0.42068882171200483	0.15529811229553514	0.4196450907139379	-0.0018242775102734828	-30246.10649048476	-30491.175343268984	-39.766565364412195
22670000	-61024.300282317345	-274.5375330135082	-60749.76274930384	3.511948220281497	0.9997823527875387	0.36317535861586636	0.9035270281146868	1.9839136923190814	3.7732625522613104	0.5364303827031114	3.462159224308633	0.5701369047455609	1.8597261905088778	0.17124483095516413	0.4304391260356086	0.15636600274396373	0.41475220260828755	-0.10086376472899859	-30272.029096475962	-30477.733652827876	-39.077559010153024
22680000	-61014.16565536841	-275.1125074336385	-60739.05314793477	3.4070317550296845	1.0001343764685213	0.33777980457620926	0.9186570993072161	1.8672283913622103	3.8819185535293785	0.49475677746449903	3.6483490004654824	0.5592961532265677	1.8814076935468642	0.16443177464694222	0.3816130184872531	0.15303988708153735	0.4084046349242363	0.002806825057315061	-30241.947584609443	-30497.105563325324	-39.53673159811821
22690000	-61022.60089984481	-276.19511444772775	-60746.40578539708	3.4453576458872237	1.0003991758577893	0.39680946900675873	0.9444057702149673	1.8634824922706208	3.8217973777216945	0.5390378198594096	3.6037251401513113	0.5664049466530257	1.8671901066939482	0.15391236059391558	0.32927664632071807	0.1528483790226404	0.3235511281549161	0.16554275663330145	-30286.247658941666	-30460.158126455415	-40.72663916663132
22700000	-61012.0968619011	-274.6623805375422	-60737.434481363554	3.2462934908794105	0.9998506515046296	0.39883012950758023	1.006602706677121	1.9479106536025965	3.667585516610983	0.4925023466443815	3.459792008733061	0.5695389719015528	1.860922056196894	0.1569739351452698	0.33420171474884136	0.1544484848213115	0.3740869060181053	0.17880642568942723	-30251.80558663946	-30485.628894724094	-39.64476875938566
22710000	-61007.36200670944	-274.7076299177538	-60732.65437679168	3.3299475760369233	0.9994685219974512	0.38103956111441206	0.8920869181884257	1.7880835622257534	3.667585516610983	0.5229658410509938	3.524470075826917	0.5829432476049294	1.8341135047901407	0.1500411042928898	0.3791203005024069	0.15103724084720505	0.3498548345744159	-0.061666088119615235	-30250.315173898987	-30482.339202892694	-39.300405609126344
22720000	-61041.90159993055	-276.2641132257745	-60765.63748670477	3.57003398395794	1.0003971963925982	0.3964484927194773	0.7805329559355939	1.7952597228240736	3.922552824579322	0.5244376176641025	3.818471183458005	0.5438426531595036	1.9123146936809923	0.14728257639931083	0.41124462580763826	0.15128507300321817	0.3956380754389562	0.056827499299810846	-30272.349984657907	-30493.287502046864	-40.146160022806484
22730000	-61012.82670142902	-274.67636090438725	-60738.15034052463	3.394453527627919	1.0003621539066505	0.4383011722181373	0.9184192912636681	1.739458751595292	3.7913991383585635	0.5244376176641025	3.4072403323529454	0.5647878409330263	1.870424318133947	0.15370932369356513	0.43357033926105837	0.1575644478649772	0.42208313266778513	-0.11137596351141434	-30256.311687230525	-30481.838653294108	-39.39173472684993
22740000	-61030.51367637264	-278.0813420104014	-60752.43233436224	3.0326346577061627	0.9974590507998702	0.39092776048481	1.1872058177957376	1.7538635935595532	3.700779595298329	0.5177825561626109	3.936380221871669	0.5495692445085841	1.9008615109828313	0.1532931635483469	0.41900773994695156	0.16029114349409826	0.41065773627991325	-0.13790212363358692	-30266.94759312606	-30485.48474123618	-38.65215745752694
22750000	-61011.75039843423	-273.670830563498	-60738.079567870736	2.999536239378993	1.0000709395886291	0.43797205360554337	1.1082181559085227	1.8711032745362732	3.700779595298329	0.5177825561626109	3.936380221871669	0.5403849026558007	1.919230194688398	0.1539702706190418	0.47471933881854633	0.15952523308205843	0.46691518965585416	-0.040486898906965975	-30252.15389657964	-30485.925671291097	-37.25660493318598
22760000	-61016.25271283279	-273.8026525209577	-60742.450060311836	3.106710635606099	0.9998410182100986	0.47014837034435564	1.0768220132110147	1.9232396667993776	3.9906430956624463	0.5283676691593228	3.7283238014995104	0.5515014751427194	1.8969970497145607	0.16138564953739634	0.45857175705060144	0.16428495960311015	0.43735744163161383	5.775627877904402E-4	-30277.503106479806	-30464.946953832026	-37.708758617309265
22770000	-61013.19236139739	-273.7284395653963	-60739.46392183199	3.0120836018850574	1.0005467600184643	0.4913400150279419	1.1189532371421758	1.823140975305698	3.7319321116461612	0.5305053296500584	3.9244658987282093	0.5711160197297374	1.8577679605405248	0.15880167679406393	0.4165579316359326	0.16136611401187037	0.3912044186651825	-0.001103637032271216	-30272.453740303703	-30467.01018152829	-37.348976693048066
22780000	-61010.232464971945	-274.350663774258	-60735.881801197684	3.051012697953063	0.9997867618005825	0.4519948165671939	0.9393206982988455	1.8347008579891568	3.8342211540419204	0.5305053296500584	3.9244658987282093	0.5679084376820367	1.8641831246359262	0.1593334890700154	0.37748316354325323	0.1582414822476144	0.3746366015195491	0.04108126818218919	-30270.327861827613	-30465.55393937007	-38.17874002402422
22790000	-61008.9581909186	-275.4819834950277	-60733.47620742358	3.287709512070836	0.9995095406950382	0.4900259265030037	1.054302993503708	1.7335458089073585	3.688604339708537	0.5284320038417212	3.9244658987282093	0.5655409937847743	1.868918012430451	0.1597423650719905	0.4324667586923916	0.15623204523753526	0.42114662547781423	0.050942836812017764	-30244.140156061007	-30489.336051362574	-39.140254010662325
22800000	-61005.074453394765	-275.1743301516185	-60729.90012324315	3.251937717929195	1.0004874514284863	0.5027919802499452	0.916869220445107	1.7775552178473244	3.688604339708537	0.5161287715419377	3.53699657103694	0.5556299643780953	1.888740071243809	0.15635567463908623	0.3972902843081097	0.15210830112820223	0.3988541276253194	0.10913045910025333	-30251.423564854063	-30478.476558389084	-39.71974226378149
22810000	-61013.87342909701	-273.9099358483303	-60739.96349324868	3.0878416092611856	1.0007953307561919	0.5363751985439076	0.9245460113249361	1.808267465293272	3.688604339708537	0.5073774982172483	3.728056907012331	0.5517297011280975	1.8965405977438046	0.15786002655055892	0.3452562518528647	0.16147562392238818	0.36484298839208784	0.09946192290220432	-30234.209018161204	-30505.754475087473	-38.036525490582285
22820000	-61003.410984414506	-273.4635046756804	-60729.947479738825	2.9886451023755605	0.9990666080166932	0.5009532717053744	0.8807364555955446	1.9037468333387466	3.747605736363173	0.5316255305610471	3.2779601272226992	0.5479258867708254	1.9041482264583487	0.15527899627939923	0.4202066858765629	0.16274597819266592	0.4203817256462017	0.09405327427680593	-30252.234277524418	-30477.713202214407	-38.041612644817796
22830000	-61004.232252815804	-271.9123495125661	-60732.319903303236	3.0734302157045184	0.9999725423793007	0.45935717239473667	1.2820678388521494	1.8709367851330683	3.675032032175837	0.5330541799116276	3.2779601272226992	0.5762134100684448	1.8475731798631099	0.1586109259626514	0.351802351170221	0.16278792980112802	0.3693552805577152	0.142677859802173	-30248.159923286446	-30484.15998001679	-37.16387085813607
22840000	-61015.1246420008	-270.53534318402035	-60744.58929881678	2.7068864877947663	1.0010961383076065	0.4163835540963878	0.9871566878569673	1.9220788237333046	3.712913305964513	0.5032871620518815	3.3006624539937697	0.5533557630420858	1.893288473915828	0.16269275657486187	0.3865388118833208	0.1714890902092946	0.38175823728193603	0.015529675408408999	-30261.792368522678	-30482.796930294106	-35.062354134339444
22850000	-61010.503393069106	-273.05030384978045	-60737.45308921933	2.873312623098871	0.9994791059487889	0.44176809344178675	1.2200204635892438	1.8040764934670717	3.7809743612823548	0.5176213367353502	4.232676850208653	0.5654809626971012	1.869038074605797	0.15392396329280628	0.36846785921061626	0.16573705631801788	0.344876503823413	0.12339305640793928	-30247.57555593036	-30489.877533288964	-36.23174533682406
22860000	-61007.89966118894	-274.04418954029023	-60733.85547164865	3.021982983974114	1.0005219397787066	0.38138350428427925	1.20041023921043	1.8697644892740826	3.6582317258022696	0.49446033157115915	3.893866704329962	0.5488062672855297	1.90238746542894	0.1524406830921504	0.3257534315488799	0.16147278400994283	0.34024712491851156	-0.06385720021657566	-30255.690872473922	-30478.164599174725	-38.08858211254399
22870000	-61010.67069066502	-280.37635281952	-60730.2943378455	3.293733415747258	1.000785200543874	0.4327613198698819	1.5318899572833748	1.8154476048013277	3.6112563695614863	0.5033841656318254	4.015004503144112	0.5473608335512816	1.9052783328974363	0.14628410681781173	0.40566081016948186	0.15133585281611972	0.40477115425151433	0.04047829296754768	-30280.174184309573	-30450.12015353593	-43.78608630765699
22880000	-61007.391834515096	-274.72573405308884	-60732.666100462004	3.3563513010704478	1.0007037569187107	0.38608552482775893	0.908246683627137	1.8366163972482432	3.8828660295363795	0.48860557000967136	3.737290062504061	0.551675440280759	1.8966491194384816	0.14707532331404402	0.35162597331708617	0.15838987034248267	0.35716179337870285	-0.052697100575656776	-30246.543617760864	-30486.12248270114	-38.847220547774796
22890000	-61016.00256918417	-275.1007339386372	-60740.90183524554	3.252069673334843	0.9987919292431896	0.39981378197124096	1.0445184042059936	1.8366163972482432	3.8272573541693324	0.4870769110539811	3.9380579837611114	0.5484924969303255	1.9030150061393485	0.1453872438452945	0.33599659744080485	0.15805721559223915	0.34275185395979635	-0.1344068857674116	-30242.660712478442	-30498.241122767096	-38.408011653843204
22900000	-61015.269309952586	-277.27598896207957	-60737.99332099051	3.3238952253355736	0.9984929536462046	0.4692179665319959	1.4153259167672159	1.8737801932288753	3.8570413255689906	0.5281115308062608	3.3566721995281243	0.5388377346672747	1.9223245306654502	0.14836365549794492	0.3184428745323827	0.16033457554189356	0.3373405140547409	0.18833942685568408	-30246.436483816018	-30491.55683717449	-41.285767960964044
22910000	-61018.334921747526	-275.13731112391395	-60743.19761062361	3.3480755795713417	1.0007116238228095	0.4366133774067363	0.9845805089743975	1.7781090440999543	3.4820994313273985	0.5345277345536351	3.758634729245062	0.571738741757462	1.8565225164850756	0.1357217386979866	0.3384504018769942	0.14919152307585418	0.3539566580944828	0.04476474713018837	-30263.661835947954	-30479.535774675653	-39.312133887972394
22920000	-61020.4967295315	-277.20240559456505	-60743.294323936934	3.3692331455664495	1.0021965764176468	0.48407608846970995	0.9545760848722449	1.7781090440999543	3.9637564856020595	0.5617259789430226	3.5906576859981043	0.5692936617556374	1.8614126764887247	0.1442842058639575	0.35633078550285047	0.15151160824144427	0.3805099274762862	-0.031744905744909284	-30248.903146572506	-30494.391177364432	-39.29329833423927
22930000	-61016.34881430353	-276.55214811451765	-60739.79666618901	3.1964527657495685	1.0004354780441809	0.43487603537429936	1.4514469172276574	1.7570594189640198	3.879048299601111	0.5246715894554355	3.5906576859981043	0.5669218282444275	1.8661563435111446	0.14355750161924502	0.3753250424757396	0.15321693696699745	0.35668580461866134	-0.05673868166283816	-30261.695624731925	-30478.10104145708	-41.01050752430014
22940000	-61015.45084675221	-276.92827463711666	-60738.52257211509	3.2583437126817283	1.0005873712020907	0.3852364369036291	1.31947435324304	1.8552037497666307	3.8102026259604203	0.5013982545883015	4.468532908767287	0.5599100538167933	1.880179892366413	0.15086310051635912	0.4743596835924039	0.1563094006416493	0.4515145498021396	-0.14022522676245644	-30260.207779859717	-30478.314792255373	-39.28423774855598
22950000	-61010.1236848595	-280.27960016589975	-60729.8440846936	3.822452760974954	0.9989804563145891	0.4125034547839513	0.6146041040988898	1.6848269737407804	3.8311365798772705	0.5284041918521114	3.4716105072323993	0.568219878926094	1.8635602421478115	0.1477440237495992	0.4931224802614024	0.15011082254508762	0.490033937366723	0.10185554833032906	-30230.14321403998	-30499.70087065362	-44.236792590098936
22960000	-61009.624062098774	-273.75380949142726	-60735.87025260735	3.4512146944658615	0.9998592593985318	0.35217154269347173	1.1825026564338745	1.854567289474579	3.8871202460149834	0.49210203004562997	3.139053102819548	0.5734925859870258	1.853014828025948	0.14902842153501578	0.44267904581409206	0.15723943676625504	0.44727954085646915	0.1150397489791422	-30257.908706655584	-30477.96154595176	-39.021780149123494
22970000	-61013.18298059168	-277.10811074208317	-60736.074869849595	3.7180209054497637	1.0011197800539042	0.35643287931858736	0.8990286558292762	1.7741417462203566	3.9748411460444113	0.5267884735058584	3.624557058952453	0.5599707078834022	1.8800585842331952	0.14952649249285072	0.4342182111294294	0.14774678723215112	0.41518460639521826	0.04169218844283028	-30271.331267369835	-30464.74360247976	-40.74811915325664
22980000	-61010.20231272532	-277.1397982563242	-60733.062514469	3.608486275650947	0.9995882188532604	0.37575291581959647	1.0197892771019685	1.8452561809306138	3.9748411460444113	0.5689367300141694	3.9755429171850842	0.5520242152707826	1.8959515694584343	0.1507716720230186	0.3826543087150819	0.14894977089434946	0.377484429214859	0.16537386271510846	-30234.864567958168	-30498.19794651083	-40.66289894188708
22990000	-61015.99627352219	-277.5138260938503	-60738.482447428345	3.99602193404241	1.0000711248391294	0.3725111174282482	0.9837433411232274	1.9012839113239635	3.968215132108939	0.5250874686038782	3.860479875384112	0.5734320614690104	1.8531358770619788	0.14721384557056783	0.36142353684687173	0.1457332493441251	0.37302958022762783	0.14384561385248307	-30252.5743677148	-30485.908079713547	-41.47929818698708
23000000	-61012.08959426381	-275.78406139449237	-60736.305532869315	3.7768868055710625	1.0004631029737947	0.368500706613009	1.2525163729378657	1.858055779138382	3.71955409248955	0.5250874686038782	3.3653660469789726	0.5650694362080673	1.869861127583865	0.1539044837981731	0.3212008280002983	0.1531405402604702	0.3533107605726399	0.239774847701362	-30237.366979656883	-30498.93855321243	-40.85179682728659
23010000	-61017.60274894941	-278.70416779815304	-60738.898581151254	4.352497585991952	0.9997620913615797	0.4190935882411038	1.1399805833289154	1.858055779138382	3.709747108282343	0.5229238828943611	3.9213825064425794	0.5729141710023945	1.8541716579952106	0.14506667358886738	0.38446533690739787	0.14282256192443507	0.37386458215013274	0.17655918500016166	-30235.179032988133	-30503.719548163124	-42.55749864053835
23020000	-61028.91073202424	-277.0350791893009	-60751.87565283494	3.5430990503651003	0.9995534591535274	0.3911282626887581	0.9646685949866253	1.858055779138382	3.6253213080842657	0.47346190493045853	4.073024817334175	0.5471472128486815	1.9057055743026365	0.13804138082080783	0.44670837715561923	0.1484845254894723	0.37191656051029187	-0.03438443986196795	-30254.25810844478	-30497.61754439016	-40.453629118349845
23030000	-61017.07851190481	-275.69805752521194	-60741.3804543796	3.453568230039573	0.9994180170832313	0.4698506503490224	0.7215437430060879	1.858055779138382	3.856560604197202	0.5614925776689258	3.41881924118677	0.5749684464927997	1.8500631070144002	0.15057441879063263	0.40180638427473125	0.15678602649906478	0.3943587779627618	0.3488706721404426	-30252.267032553777	-30489.113421825827	-40.23970868482264
23040000	-61008.88449008788	-274.50444749014116	-60734.38004259774	3.3234145373531274	1.0001868641289793	0.5151010633872132	1.2699869172262277	1.8289271945205192	3.6764232703070303	0.5115202389728587	3.64933600368456	0.5640598306440282	1.8718803387119431	0.15011427410238556	0.39419849262437956	0.1579815254198695	0.34650078894555103	0.033137778308127495	-30250.507088779454	-30483.87295381829	-38.928359881501756
