# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Sat Jul 29 21:04:39 BST 2017 [seed=1501358677692]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(mael_obsr)	tmrca(paralog_mael)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
23650000	-18182.956346573676	-286.9009411355165	-17896.055405438157	4.352804998731584	0.9995266175856696	0.9995266175856696	0.9377659045588768	1.581370957241084	3.961347743342186	0.6224395205726686	4.465534337868214	0.5539155151489534	1.8921689697021034	0.1163031095418292	0.36470467865248046	0.1225386562164469	0.3605085229638366	0.0695193669228093	-8807.915810908433	-9088.139594529726	-47.28476030368766
23660000	-18177.455744830237	-286.8278776816266	-17890.62786714861	3.851632045926463	0.9803973983085825	0.9803973983085825	1.1160675371774373	1.6345257529259387	4.238525911440548	0.7099720217935304	5.26939747556547	0.5196128578958056	1.9607742842083997	0.12733806546663634	0.3992055889935946	0.1349992826740911	0.4054729248251234	0.08429169762586046	-8790.01066896857	-9100.61719818004	-43.28850439643146
23670000	-18189.450012837755	-282.4239861722232	-17907.02602666553	3.9973816535525777	1.006366993770452	1.006366993770452	1.176737750806103	1.5159976458876263	3.6862623087960715	0.6468041935830519	3.780559915122268	0.48915172888079794	2.021696542238415	0.13379491521383524	0.3789370579174359	0.1305220649155778	0.43560794359879906	-0.04652219013630942	-8805.712181467008	-9101.313845198521	-43.99047928137208
23680000	-18173.168072897057	-284.5528146621552	-17888.615258234902	3.6714932611045117	0.9801460290209826	0.9801460290209826	0.8927436181826247	1.5159976458876263	4.5402076016003035	0.7301839726574969	4.242778345087052	0.498644807106696	2.0027103857866186	0.15333429831601522	0.5174336243630057	0.1402075155890092	0.48547496702717213	0.2855180823312468	-8798.032535912469	-9090.582722322433	-42.580003820445945
23690000	-18183.22526625893	-285.56491424916095	-17897.66035200977	3.65482049996014	1.0062926568227877	1.0164503285485427	1.0407353548396725	1.6926159936681966	4.089833432459812	0.6291567803617224	4.541679758659707	0.5185353579555703	1.9629292840888706	0.1346844812571268	0.4452696206121671	0.1283183993239692	0.44633339077456147	0.18746623204990043	-8787.21188545117	-9110.448466558599	-45.24973373289879
23700000	-18182.076215048575	-285.9782240231737	-17896.097991025403	4.790053250331718	1.0014438225023163	1.0193800873065086	0.9495662383322933	1.581228835820845	4.172513416790856	0.5819885107328346	4.111677674354317	0.5264194653572852	1.9471610692854409	0.14042182306023485	0.4087084329496776	0.11919230111207905	0.4268203181543749	0.025334423338990317	-8795.854943359416	-9100.243047665987	-46.94123020571122
23710000	-18184.471896290983	-283.71302916511945	-17900.758867125864	4.115241569532369	0.9888031614075772	0.9888031614075772	0.9332969313808498	1.581228835820845	4.1152870534094665	0.6594803027577154	4.111677674354317	0.5223097971350665	1.955380405729878	0.1264382253132551	0.33120676579710695	0.12542850393856608	0.37975080409048395	0.05946367768533389	-8790.295915929952	-9110.462951195914	-44.16661796553357
23720000	-18184.959945102448	-286.2822571137965	-17898.677687988653	4.698516940107345	1.0062821675154876	1.0062821675154876	0.8891915062999103	1.5062679682240134	4.1152870534094665	0.6927899664201528	4.458004174430007	0.5037236644896492	1.9925526710207127	0.12889368808225693	0.3440486716030843	0.12621146206836198	0.3601053249005388	-0.006032551623542709	-8807.470102765948	-9091.207585222703	-46.38057766868269
23730000	-18188.534571341377	-286.2985734120542	-17902.23599792932	4.3911414852948045	1.001469924509218	1.0829894625753806	1.0194300227620825	1.643725183525685	3.962264760981818	0.7435635270595754	4.112292395740093	0.5480041974316979	1.9039916051366157	0.11380039842745102	0.2494835489919676	0.12162683142815874	0.2314768645551172	0.014876737059477273	-8801.146448695385	-9101.089549233937	-47.4536806144843
23740000	-18182.80785123399	-290.07838488869066	-17892.7294663453	4.9562418182373085	1.0074797642853917	1.1096756655858726	0.7869578231670904	1.5382368485363385	3.883478155038785	0.788580135568274	3.6117304934306973	0.5357923928597307	1.9284152142805506	0.10673375104178293	0.37712986567219337	0.10826428149702542	0.3743867440350168	-0.11602448886158476	-8787.956189583818	-9104.77327676148	-51.5541660734683
23750000	-18190.681999224606	-292.2248967270008	-17898.457102497603	4.63487931321752	0.9924474137965293	1.0308725016050577	0.717915613719544	1.6125607143765273	3.713910321097358	0.6049784108892647	6.084447704434242	0.5534211807017304	1.8931576385965514	0.12081628673097121	0.3886959219215298	0.1193997082760003	0.3556559660152118	-0.10987433828695028	-8806.192111108332	-9092.26499138927	-49.12407434003664
23760000	-18185.71578948118	-289.03334009136546	-17896.682449389813	4.5235902695688734	0.9947363911427487	1.125798633531658	1.0909666793354384	1.6692412703853747	4.241594860999019	0.644979425050428	5.416843110405582	0.5328450950974792	1.9343098098050537	0.11942409229125234	0.4818085355550734	0.11742097738575777	0.5251554194065083	-0.04700687845797149	-8785.84972486032	-9110.832724529493	-46.864627348258175
23770000	-18166.322123182807	-281.90232875628567	-17884.41979442652	3.8556847665024834	0.9990572561667935	1.0166427593793046	1.0268828227502527	1.6692412703853747	3.9585934746133264	0.663571247014932	5.305464488040265	0.5444320937455437	1.9111358125089244	0.13679789083817037	0.3823206369157963	0.13867968995173485	0.4346116066322598	0.11091533655815167	-8791.823549818786	-9092.596244607736	-40.433152119875466
23780000	-18182.918190889894	-278.5229101309268	-17904.395280758967	3.530847846866457	0.9881541703592092	0.9881541703592092	1.050167346130366	1.5837476299164497	3.857225224376581	0.6813976937339438	4.165098497088236	0.5169889787972207	1.9660220424055699	0.15596085268310672	0.48886273582965994	0.15805642259798175	0.5386491047439963	-0.10081396966341333	-8778.840660921995	-9125.55461983697	-38.357322200088014
23790000	-18174.698634783297	-281.04628392755194	-17893.652350855744	3.471263766945431	0.9993633233794724	1.050643268924612	1.3775712004683762	1.5837476299164497	3.828804440548814	0.6813976937339438	4.625552513289995	0.5541744158688644	1.8916511682622823	0.13609070461246234	0.36002659633327644	0.14398281842988772	0.3954843234626228	-0.014865790021767654	-8790.841476471049	-9102.810874384693	-41.04640399416219
23800000	-18164.18309825912	-279.1136406450611	-17885.06945761406	3.527362197081416	0.9847470093540601	1.029635279264073	1.0871983648024754	1.6162342099337053	4.342049908355268	0.6529022611323503	4.127070990689483	0.5478913956736072	1.9042172086527966	0.13420593647543402	0.48893379258826314	0.14775410171194672	0.45960436558402207	-0.036858643726161995	-8778.217366891658	-9106.852090722401	-38.45200528678631
23810000	-18182.215601736316	-283.1080478477149	-17899.1075538886	3.50099166667998	1.002759752282147	1.002759752282147	1.3703305576902376	1.6636321860945913	3.882963912007127	0.746191051088283	5.163693822435277	0.5115100305722886	1.9769799388554339	0.13364359844554366	0.3860088662191344	0.14885178284415448	0.3694509034931665	-0.10148601376096132	-8784.270608136481	-9114.836945752118	-41.73315459661364
23820000	-18178.24620525793	-279.7635798108375	-17898.48262544709	3.3800949394356654	0.9918646415487007	0.9918646415487007	0.9034965429083429	1.6329501035554723	3.7437433495096144	0.6481046088203777	5.130247606801212	0.5176328475411299	1.9647343049177513	0.13552743756593996	0.3302840099363214	0.1459685989976772	0.3178005409656457	-0.10970358903978077	-8794.829722120881	-9103.652903326207	-38.5967307615327
23830000	-18179.85678074954	-277.5041143769333	-17902.352666372604	3.3580762342289283	0.990903627849462	0.990903627849462	1.2652397362083823	1.6959845256505124	4.145335368913882	0.6288965905674035	5.130247606801212	0.4995514408381921	2.0008971183236275	0.17893852556864248	0.42236401938659757	0.16054931210218845	0.42774609834800603	-0.05190894086268702	-8785.720756965216	-9116.631909407388	-35.86493741504966
23840000	-18170.355305124616	-276.35718087688093	-17893.998124247737	3.9401399079773816	1.0077606558888625	1.0077606558888625	1.2210605032056223	1.5716244831576531	4.171470589487387	0.6639313580922669	4.22871341883799	0.5263942448888872	1.9472115102222372	0.1750721420332505	0.5373127878593303	0.15633080888941475	0.5848682368469903	0.07387091835830031	-8787.78438993138	-9106.213734316358	-36.24286118897962
23850000	-18174.37230976339	-284.2272646085767	-17890.14504515481	3.9738804115794406	0.9986644488969323	1.0912815202032164	1.0615967685843515	1.5716244831576531	4.21817441193335	0.5788817975869188	4.551263576430718	0.540344402062793	1.9193111958744256	0.12099636546423556	0.37334062928874934	0.13115423719619185	0.394999875687971	0.07964559453206459	-8793.903016270837	-9096.242028883975	-44.41912372720336
23860000	-18192.871484955715	-284.5555198892843	-17908.31596506643	4.202592451199477	1.0002398342866454	1.16746331180787	1.1781509889089345	1.5410959486232096	4.21817441193335	0.6755974565698133	4.288239036523462	0.5437561053923401	1.9124877892153316	0.12928722458466427	0.373447465753103	0.12792993850244502	0.3900811792210603	0.0213807752051834	-8799.882182512976	-9108.433782553455	-45.098569265343784
23870000	-18172.40743898184	-287.7084583396127	-17884.698980642228	4.7622856456804055	1.0034668205227377	1.1748585651572123	0.9792471356988776	1.4843048712169942	3.8064008688081032	0.6755974565698133	4.83077331195026	0.5395526205470837	1.9208947589058443	0.12817548232010625	0.3674175977178366	0.12040936920924261	0.3878017351596074	-0.11034349689615079	-8798.859305407743	-9085.839675234487	-47.27178523989991
23880000	-18176.31708203535	-286.2738551648248	-17890.043226870526	4.846552220383048	1.0187311841861955	1.1339196988192486	0.8483483583631273	1.6635526817435624	4.100960756457282	0.6444925939940187	4.4962042839035306	0.5271644321443445	1.9456711357113228	0.1451116971611077	0.4211781068408254	0.12893414796133196	0.43303446295857184	-0.0939407285121818	-8800.51221550911	-9089.531011361418	-44.5561117258869
23890000	-18180.250470765688	-286.1421118703235	-17894.108358895366	4.925580730507323	0.9972573730208153	1.0384485386949733	1.029089915789935	1.56828327147759	4.33676083642896	0.7595938711698056	4.902756521569496	0.5276834503686157	1.94463309926278	0.16318986479915748	0.5455724976642583	0.12993643576134603	0.5178450836253032	-0.08084739025759503	-8804.848801026606	-9089.25955786876	-44.6918096650248
23900000	-18175.83051317447	-282.8853625282296	-17892.945150646243	4.032601817929429	1.0025170406617496	1.0185693795950221	0.8550084478483558	1.8367353593813318	3.9401425888370847	0.7340253475607859	4.370818011915326	0.5461595071012353	1.9076809857975405	0.13837991018874313	0.42895373382220303	0.12803008033823568	0.3927899225434032	-0.043111244153690956	-8793.941266793398	-9099.003883852845	-42.90941986456681
23910000	-18187.65868970284	-288.5927756186441	-17899.065914084196	4.254484058918896	1.0157395720090148	1.1339200896540091	0.7519733816898966	1.447831770804877	3.8176071367484177	0.6188451155005537	4.739749955200947	0.5191861767712515	1.9616276464575078	0.1282799468873986	0.3889106260586207	0.11282711280643472	0.3870291501363907	-0.12737373796247553	-8792.738926732556	-9106.326987351642	-47.22084657584501
23920000	-18186.70683878154	-290.51109979501547	-17896.195738986527	4.781485298740808	0.9839416419738952	1.068732212109892	0.9519988327309002	1.7769755097728739	3.7796633513372395	0.5826670151389224	4.842180726133076	0.5105354520646487	1.9789290958707133	0.11629865667332953	0.3097845683459826	0.11308977184257306	0.33905915683049825	0.0031875836336812246	-8794.78224520697	-9101.413493779557	-49.077275071362905
23930000	-18183.95821471766	-288.01213444031174	-17895.946080277346	4.092542772333819	1.0112969094569983	1.0981590169608648	1.1497550750062278	1.618359805437924	3.9670732995735736	0.720260964700764	4.365738538603085	0.48592223334622614	2.0281555333075585	0.12154049988831787	0.35426042814338815	0.12326795537213876	0.36828181255253195	-0.06956501350035246	-8790.950673451049	-9104.9954068263	-47.766760051915774
23940000	-18180.464892616943	-289.50134682911965	-17890.963545787825	4.254336435822038	0.9916858914160174	1.0775187052625284	1.0502744604209733	1.618359805437924	4.1212881483764034	0.6576524360197497	5.225925910695963	0.5337531608141631	1.9324936783716846	0.10978364131243416	0.3987133320405736	0.11758875525916715	0.3531060398335038	-0.01689777314941286	-8800.084041485516	-9090.87950430231	-47.79144881337277
23950000	-18179.177992424502	-286.5889046320328	-17892.58908779247	4.266688777326975	0.9960865374575385	1.0372778325054879	1.09557533335289	1.642749342222804	4.170307784930486	0.6576524360197497	3.9124714950245663	0.5011715297636511	1.9976569404727087	0.11819894201201081	0.35697094429720855	0.12048895029334351	0.3926492781526764	-0.14565422538615305	-8791.391564200454	-9101.197523592014	-47.8710586652113
23960000	-18183.73192616317	-288.6324008849022	-17895.09952527827	4.150855762787088	0.9923358503759235	1.0108936034536928	0.6369267107699259	1.5394506823126373	4.170307784930486	0.6791636495693125	4.191749464511088	0.5427706364646002	1.9144587270708102	0.11708209980695863	0.3127060840269782	0.12122583518748963	0.3280262962010603	0.007201971850132145	-8796.805074867792	-9098.294450410478	-49.275006276957996
23970000	-18196.792047317154	-296.1293982735066	-17900.662649043647	5.143648132142765	0.9957042880456187	1.1515872778769012	0.5133251773521088	1.6785961472417146	4.1024190562523275	0.8012050508681324	4.769690897557519	0.545953276776974	1.908093446446062	0.10358094906545497	0.2755881111103337	0.10221730091979912	0.2926056516255671	0.01967879698213677	-8800.126944431091	-9100.535704612554	-55.644990329900196
23980000	-18191.552840511267	-296.8133515159192	-17894.739488995347	5.249005873374888	1.0099084655842987	1.2574097106142805	0.6317096228695362	1.6145631979489672	3.9189303590338653	0.7301449284509173	5.095972990254017	0.5230069083606489	1.953986183278712	0.092728405936846	0.3729546731650355	0.09620776458236899	0.3573414155654394	-0.1849497854064137	-8799.939534193269	-9094.799954802078	-55.19529985432698
23990000	-18203.983144072838	-296.99161801869957	-17906.99152605414	5.716792445205763	1.0000436976353364	1.1240784380235453	0.6767161216215095	1.5657984225779527	3.9189303590338653	0.737528702170671	4.653474872233712	0.5389726478300637	1.9220547043398828	0.09321894595421198	0.3357992133640974	0.0940019860459805	0.33137954854463875	-0.021883794242925046	-8797.411061751125	-9109.580464303011	-56.87618690271597
24000000	-18201.943601088744	-297.95671113910174	-17903.986889949643	5.348066848350161	1.0000598781534336	1.1262825700074677	0.5733856575837839	1.5740569197492003	3.9189303590338653	0.7856532021670495	5.072412488050887	0.5248452181399614	1.9503095637200871	0.09702285640080804	0.40906072350441447	0.0942729092112349	0.4097302498262853	0.027506163811592235	-8798.44256683462	-9105.544323115024	-56.68392639058175
24010000	-18192.687231125597	-297.63132872992736	-17895.05590239567	5.0649238673147465	0.9787895756649869	1.275984378004149	0.85415695309016	1.7002960252996506	4.009054899005636	0.7196027578807062	5.963798940390949	0.5548905790139506	1.8902188419721087	0.09780209809141577	0.3424985503248238	0.10200020123555026	0.35108528157786834	-0.14510851049148563	-8779.378964745	-9115.67693765067	-52.561455703379565
24020000	-18200.42968877645	-297.8414659580291	-17902.58822281842	5.586280027226306	0.9976451793234685	1.6066907997498254	0.7036676926460017	1.5598178791369306	3.9304265825052798	0.7196027578807062	5.082934880323379	0.5294647713343033	1.9410704573314035	0.08800447994500528	0.399936201659525	0.0922401784548356	0.43681297076595255	-0.14896955250711386	-8807.150624550972	-9095.437598267446	-56.68522929346456
24030000	-18201.409311601932	-300.97784816560096	-17900.431463436333	6.484981300952854	1.0094138073168173	1.1993880466231748	0.7245393262157768	1.5851103324534304	3.7237198447928805	0.6290638117260877	5.082934880323379	0.5545587239917548	1.8908825520165005	0.08649931050873787	0.3630781007350588	0.08479038113505749	0.37472071120511974	-0.08345896577943399	-8796.49881945362	-9103.932643982713	-59.73989141123716
24040000	-18187.752168291412	-296.74877745381	-17891.003390837603	5.41365627100298	1.0036508957225503	1.2339065218686842	0.7158522584797525	1.5489147307636348	4.0707625140851675	0.7718281485415105	5.082934880323379	0.5432932919230309	1.9134134161539478	0.09952633860769053	0.31579202039895404	0.09951321080973176	0.340097777099144	0.1394690394766809	-8791.47138981497	-9099.532001022633	-55.6536581228947
24050000	-18187.04129641228	-294.6642376796121	-17892.37705873267	6.165261987613313	1.0044688727534294	1.2959316184236809	0.7290526560325851	1.5673471085576804	4.595925238646877	0.6304034398156505	4.0728157902206465	0.5280268134880198	1.9439463730239703	0.10617669932002193	0.4019951190920878	0.10384987423310715	0.42482668151325353	0.12089112948152882	-8789.611412041337	-9102.765646691332	-55.41433961831578
24060000	-18190.337792721795	-294.19813560525836	-17896.139657116535	4.81514543809677	0.9991693023585839	1.4056070806009424	0.692366591771402	1.5090781022182131	3.619156672188918	0.6358207517123204	5.556718101204546	0.541707233132979	1.9165855337340525	0.10981204305413218	0.41083882369330565	0.10884496277138864	0.41721873737574766	0.004312392136661593	-8796.394419931828	-9099.745237184707	-52.37200161591032
24070000	-18189.881719089855	-287.9157777338872	-17901.965941355968	4.408535470973787	0.9998701796586239	1.1104161224710658	0.9702454549857591	1.7117728179817187	4.018219564716869	0.6521304677636073	5.39762671763667	0.5263670335822725	1.9472659328354656	0.1349539797604098	0.3603319983770727	0.12291157731494717	0.357942895919462	0.0306438971419619	-8796.742155670778	-9105.22378568519	-46.31813882337787
24080000	-18167.74667108186	-282.015794056259	-17885.7308770256	3.519959195852132	1.0030511312769266	1.0659260848876904	0.9456168061339546	1.600439022568904	3.8293244704140683	0.6146285883943471	4.907844127172483	0.5010704419189093	1.9978591161621921	0.13889960131777013	0.3935834010883634	0.13537533124424944	0.4022973944370398	-0.045679544424556524	-8782.434652862932	-9103.296224162666	-41.42723620735106
24090000	-18164.09615166672	-282.7990122109243	-17881.297139455794	3.667908755076484	0.99967267374899	1.1401526993889814	0.8000523739338029	1.4587237575390837	3.7707474945440733	0.6910434367469519	4.691762441145479	0.5462000868217259	1.9075998263565592	0.14181274734382512	0.4020467620109744	0.13590032808096428	0.42328048874713914	0.05564391056606354	-8782.490249340604	-9098.80689011519	-42.592580688880986
24100000	-18171.979870521132	-279.6705717285889	-17892.309298792545	3.2667963216984837	1.006142580974131	1.205832224252839	0.9513982833925857	1.7623215282103184	4.1420794982130165	0.6779790597683552	4.79026831244651	0.49246605818657563	2.01506788362686	0.1462491114239734	0.436468521177236	0.1491954543831483	0.41152421242361853	-0.07643465598647863	-8781.87394410533	-9110.435354687215	-38.75173498828109
24110000	-18162.272254821935	-273.59604503864335	-17888.67620978329	2.8136142203878625	0.990139225509967	1.240572523649797	1.305845917674649	1.5512755183633213	4.196083894950513	0.6331178039879927	3.7096375412455824	0.5344255160785425	1.9311489678429254	0.15219956820003197	0.4632971148026205	0.15854941996166091	0.4214764766538199	-0.055834311171189484	-8781.769334975852	-9106.906874807439	-34.63871961481467
24120000	-18176.34764619644	-279.08104232723406	-17897.266603869204	3.258344256660689	1.0074969347557592	1.4306820734987682	1.1111785989565324	1.5757703053468912	4.482973438018549	0.6950729344191987	4.6750175130272345	0.5368267826855205	1.9263464346289692	0.14718881643332715	0.48082416909976455	0.14931313308809066	0.4276770991425168	-0.13108787216357776	-8783.628452336738	-9113.638151532465	-38.10645033010648
24130000	-18172.986670054506	-282.69372438227987	-17890.292945672227	3.8940141920137723	0.9955839278392338	1.4878962176073827	1.265480631780048	1.5757703053468912	4.089914625654686	0.6328413071583558	4.671145698789859	0.496350275095202	2.0072994498096057	0.14779189351399227	0.4647279641546964	0.13606452462385796	0.4199291305260605	0.08019590922728623	-8787.515759367372	-9102.777186304857	-42.21690578574129
24140000	-18164.70392525416	-282.6801052724936	-17882.023819981667	3.777264768663868	1.0152188490890175	1.1214379321226564	0.7953586260286717	1.5757703053468912	4.051081012856839	0.7029973391734067	5.580651910919642	0.5235523637409291	1.9528952725181519	0.1503950302131058	0.5006625466662814	0.1506104265681123	0.4801111756401413	-0.001916057718892682	-8783.957994192671	-9098.065825788995	-39.07612484708787
24150000	-18190.23058247879	-282.93048588811365	-17907.300096590676	4.213476113053831	1.019310174576967	1.4234033468015153	1.170943223579313	1.5757703053468912	4.024004951634245	0.5836315674900003	5.07610441834084	0.5638873617212016	1.8722252765576068	0.13928977592145197	0.4907010463379063	0.14046913881838763	0.4673908164134198	-0.006133504194582319	-8786.590301844342	-9120.709794746332	-39.918234339888116
24160000	-18168.320144442503	-281.2052325342039	-17887.1149119083	3.812805354385679	0.986540676953691	1.165087131084475	0.8801033980255563	1.4691198142792505	3.9854611217877633	0.6319616130616701	5.07610441834084	0.5369016291297671	1.926196741740476	0.14323845964586743	0.4025126583174922	0.14513890070399108	0.38524167869051906	0.047489526125739014	-8798.691739771275	-9088.423172137023	-39.3768943033975
24170000	-18174.243775946285	-275.7592252862724	-17898.48455066001	3.23154921364512	0.9868969473376001	1.1182837395463157	1.0752095024549808	1.5595827029674805	3.927907719201277	0.5886074713989903	3.5130056910639897	0.5216990669134483	1.9566018661731137	0.14179422365265254	0.34550157371444795	0.15093529458167923	0.3465899825002039	-0.13536650932010894	-8784.902634727398	-9113.581915932613	-37.34323528557303
24180000	-18179.397737560786	-285.29003680731864	-17894.10770075347	3.9947230508981884	0.978559130319558	1.2072851826994053	0.8442270633710083	1.7124665410142872	4.111036458200521	0.5886074713989903	5.726106109270969	0.5078183258211237	1.984363348357763	0.14420241005057205	0.4188285748555858	0.13598743723108841	0.42024635647644015	0.007932844385489305	-8787.468416441256	-9106.639284312216	-40.641570019133184
24190000	-18177.160121757046	-278.29796836662314	-17898.862153390422	3.347002256448255	0.9955008172541684	1.210650280936337	1.1668661032532976	1.565063684036351	3.735373165080375	0.6524198465581884	5.726106109270969	0.5115717618585669	1.9768564762828764	0.1521949337669379	0.3528967240573583	0.15486895426101546	0.3638178735688174	0.12017812153034457	-8792.2062359251	-9106.655917465321	-36.120137951040824
24200000	-18177.86713783614	-278.6019739568103	-17899.26516387933	3.405780475158206	1.0071845215049575	1.3262004226528412	1.144631559753826	1.568062108148916	4.055380429002854	0.6094051582835402	4.50760045720178	0.5109092106954574	1.9781815786090955	0.13350709803711153	0.424189262168706	0.14739344069248686	0.48037743919743225	-0.0023516627165025383	-8799.508258521844	-9099.756905357484	-38.458911805565464
24210000	-18169.5700086391	-279.5253400418819	-17890.04466859722	3.5508018351465407	0.9908316908020628	1.1847340406936517	1.0386669060042146	1.550517580836775	3.7237871427663545	0.7185196760465216	5.162655750173685	0.5076333037448952	1.9847333925102195	0.13081890432446458	0.374203901422227	0.14428964106662878	0.3881088708084753	-0.038029601880619	-8791.797188183366	-9098.247480413856	-37.97258198910187
24220000	-18164.54936540182	-280.3557790724142	-17884.193586329406	3.3994943874731303	0.9835914133913385	1.130825579193742	1.270411179316117	1.6817744709026903	4.082603084548769	0.591496066720054	4.676113928294095	0.5303894863876272	1.9392210272247559	0.14432773902385002	0.4503846656489683	0.14549124367272104	0.471464192959498	0.058271135160336066	-8780.471673762231	-9103.721912567176	-38.70074209520029
24230000	-18176.65376632368	-279.6807823648511	-17896.97298395883	3.5266521691549624	1.007194798966842	1.2319778622494852	1.1840578721358446	1.5573314881123534	4.082603084548769	0.7060860526837744	4.799129806594574	0.5445002790582074	1.9109994418835954	0.14428406293874502	0.44568219650041613	0.14601938011973978	0.49008176500587497	-0.09712423735147603	-8773.663457639392	-9123.309526319437	-38.69209094699603
24240000	-18175.236194005673	-274.92517170297674	-17900.311022302696	3.169570579527596	1.0066460026333814	1.1506913815553819	1.203420422120038	1.631736198464881	4.33594285022053	0.5991581244902042	4.135267139932364	0.5234220050977664	1.953155989804477	0.15057040893583162	0.4106410066619635	0.15301336591743958	0.4552424205351713	-0.13877871608010725	-8797.112746407107	-9103.198275895587	-35.513824568797006
24250000	-18175.406713631568	-277.2191136105297	-17898.18760002104	3.3155830028035993	0.992824530079372	0.992824530079372	0.9529234848488988	1.6380648202786545	3.7403010442425244	0.5833557869393551	4.489362690327197	0.47108893534815666	2.057822129303697	0.15095787371527525	0.43972352251347374	0.154806695775828	0.4520946579129579	-0.01525861925639059	-8798.806835509738	-9099.380764511301	-37.207096549713185
24260000	-18176.072607468483	-285.64248699143013	-17890.430120477053	3.8606255278399173	1.0147598452249509	1.2402977276360132	0.9406654416937513	1.4951538686697485	3.9968877872904685	0.7160409269699415	5.618464065625095	0.5084821134752993	1.9830357730494115	0.13122883973250885	0.413914563000824	0.14109191493882745	0.3952357205186608	-0.06993399431299324	-8790.285205212442	-9100.144915264613	-42.315155303869155
24270000	-18185.431845401836	-290.4430850941376	-17894.988760307697	4.28797268828483	0.9895945292011005	1.1003545842679217	1.212198769242182	1.6723988180366518	4.315385715142701	0.5953215625216643	5.758770267252607	0.526424465542697	1.947151068914616	0.11863556936946425	0.37624439578190755	0.1246346461583256	0.3620527411126419	-0.0914019668722123	-8806.963890775969	-9088.024869531728	-47.58294880384544
24280000	-18185.867323191804	-288.27513359662527	-17897.59218959518	4.232500758335691	1.0160852061887407	1.3218765262279684	0.9247610695565968	1.4862573010731714	3.8254659708799683	0.7695567393693578	4.726931433316449	0.5420499899209372	1.915900020158136	0.11435526946504261	0.4313728873618211	0.11573659530577335	0.4021489745098206	0.020602991398177176	-8789.92965195316	-9107.66253764202	-46.427452238744955
24290000	-18171.590919216243	-286.023807388035	-17885.567111828208	3.6624510364179965	1.0033874892606869	1.1543234927383985	1.0343590901690811	1.7060413974687696	3.8254659708799683	0.6793696661935715	6.253623149565192	0.5645720271891066	1.8708559456217972	0.12681764210782848	0.40896297840674795	0.1342361976737032	0.40040774412453634	-0.020141539075225427	-8789.16621567818	-9096.400896150028	-42.514478793386516
24300000	-18170.738476896036	-283.7331596700117	-17887.005317226023	3.268734378536877	1.0088625591213949	1.238171724801594	1.3095009581211583	1.754314268394857	3.992318425742382	0.6521081555438599	5.404639401272778	0.49967203115282316	2.0006559376943636	0.14627789794241064	0.5169713595841846	0.13766356758796205	0.5221016017344009	-0.02100224549702979	-8790.67454164884	-9096.330775577182	-41.23959947035999
24310000	-18183.347538300495	-282.42340006747907	-17900.924138233015	3.996542189523541	1.003578054536296	1.0497285593252075	1.1184931243856846	1.751192276384388	3.799579149044708	0.7233843023156543	5.35104034477296	0.5022950771724665	1.995409845655077	0.14415129839821902	0.43762875270421936	0.13932664688632418	0.37372750712130687	0.1760299060094755	-8788.409236749465	-9112.514901483552	-40.528031179348055
24320000	-18166.19084677318	-282.83447996674334	-17883.356366806438	4.197175770945468	1.0046156031532418	1.2164777597750833	0.9861673100773183	1.7130935637867633	4.283603071375466	0.7467748663087662	4.234000028430343	0.49953433548770587	2.000931329024598	0.14539406734295063	0.347568810675456	0.13552323249644738	0.31460670272530156	0.12290622621876185	-8785.895337888442	-9097.461028917998	-43.218242559099146
24330000	-18169.94697305628	-276.0232062526453	-17893.923766803637	3.0431059424958193	1.0032767449719715	1.1585873598841574	0.9940229507064796	1.5381916097684123	4.083378858663349	0.6694545157910127	4.715636468933788	0.4963502404279233	2.007299519144163	0.16624209501472456	0.46308055694278527	0.16291372680203922	0.4449381810993661	0.031310423446670815	-8784.286099439623	-9109.637667364015	-35.439551103627785
24340000	-18162.988573048096	-280.5027322021749	-17882.485840845922	3.44707116217945	1.0004405534902403	1.1478982612910424	0.9526116412845598	1.658919024316373	3.710134881040282	0.580558682531186	4.70182874389895	0.5239577595024011	1.9520844809952071	0.14257328623213175	0.47411456609412017	0.13964703158830086	0.41932271990594455	0.06239408940099823	-8786.214492216013	-9096.271348629909	-40.21619757338618
24350000	-18180.401541034626	-286.77843764274536	-17893.62310339188	4.01537776014655	1.0089743611364614	1.178260990145894	0.7002333010552989	1.759125991942117	3.710134881040282	0.6315796175610953	4.710088387202406	0.564124230487614	1.8717515390247812	0.12757489442307682	0.2966957249261291	0.12799764079381468	0.2893094446132766	-0.040326003459965495	-8786.124761220377	-9107.498342171504	-46.45350139775263
24360000	-18187.244820658747	-289.60426821404604	-17897.6405524447	4.380375765116338	0.9855870927880134	1.274861438546284	0.7090476690415047	1.7316614670150738	3.81798097016004	0.6543060591755926	4.702545539795455	0.5354947173566085	1.9290105652867917	0.10940691493366049	0.3529933402552168	0.11201384705836169	0.38305660877177083	-0.028823281791676557	-8810.427412099769	-9087.213140344931	-48.43718462399971
