# BEAST v1.7.0 Prerelease r4143, r4143
# Generated Sat Jul 15 19:37:44 BST 2017 [seed=1500143864037]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(obscura_root)	tmrca(paralog_cuff)	yule.birthRate	CP1+2.kappa	CP3.kappa	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	CP1+2.treeLikelihood	CP3.treeLikelihood	speciation
5860000	-21641.907245947743	-280.36071995795487	-21361.546525989786	3.776296750742869	1.0077011747135407	0.20760872726364457	0.9366647536643733	1.3899247432534343	3.0791545493799286	0.8735141895289251	4.512709772208484	0.7213652009635609	1.5572695980728795	0.16621038848937525	0.4125186387609431	0.17217762048921903	0.4393938619028525	-0.018965688991866927	-12026.436919421945	-9335.109606567841	-40.07054112526654
5870000	-21645.95756123885	-279.1281327725964	-21366.829428466255	3.9595167275956906	1.0147386235047122	0.17043037705817157	0.9531866634314722	1.3899247432534343	3.086249377458838	0.9921011755897429	3.5096158530300072	0.7299221073841798	1.5401557852316416	0.17561655573399812	0.4357059158758787	0.17971562623045728	0.49771795189139667	-0.06466926066940536	-12025.706192125246	-9341.12323634101	-39.748412445106716
5880000	-21642.215828139255	-279.6261988271943	-21362.58962931206	3.9325396725849404	1.0084345011760918	0.1729373269652128	0.8771682107451879	1.3899247432534343	3.086249377458838	0.9308383083752603	4.207871188694477	0.7253215869446228	1.5493568261107558	0.17831636559086347	0.47371720515137994	0.18134496663184455	0.5225410955090644	-0.1893947882430212	-12005.375029622242	-9357.21459968982	-39.58542110957837
5890000	-21646.721607317173	-279.4029594655316	-21367.31864785164	3.7009978211136403	0.9994415351596047	0.15397475042972988	1.0766238450515517	1.3774500122117517	3.326190189264016	0.8797592386968027	4.537618362088551	0.740035897599784	1.5199282048004332	0.15984190741551155	0.4477557516019494	0.17120798660530828	0.44574045182271405	-0.13773398186306138	-12025.880552604787	-9341.438095246853	-39.169704264670614
5900000	-21642.617873937572	-288.3007959263887	-21354.317078011183	4.256888775902677	1.010740038843208	0.1954495332912545	1.548487218866753	1.4645058763680436	3.326190189264016	0.9257655598682553	4.557922777946725	0.6947645558740546	1.610470888251892	0.14852512291255282	0.42963880529699383	0.16558888682292586	0.3981964393309551	0.029115240707090755	-12015.748043382857	-9338.569034628326	-47.367535783453825
5910000	-21661.869926212687	-281.6199859115036	-21380.249940301183	4.171613589620137	1.0120329055486714	0.209175800131656	0.8901867067018899	1.3222249804690416	3.5085279096093758	0.9203762734095267	3.944439066491703	0.6992089710020619	1.6015820579958775	0.1571862774956207	0.3093688647187786	0.1658497602529365	0.3196656602383489	0.07088861858143579	-12031.58566501283	-9348.66427528835	-42.13586555964599
5920000	-21646.743094189358	-289.27793598465735	-21357.4651582047	5.132275679736569	1.0188714634670129	0.2092317524199405	0.5518939666524597	1.4082110079420331	3.5085279096093758	0.8533693290164266	3.3523937571061775	0.6999135543761712	1.600172891247659	0.14262514052697509	0.3874774455816135	0.14854997105575593	0.39320792220528106	-0.019673298004655677	-12009.932535893924	-9347.532622310775	-49.79998744712514
5930000	-21639.016413733916	-288.242254540133	-21350.774159193785	5.349175176341321	0.9998596618698555	0.2050286002523187	1.2383833439233551	1.3436126681926537	3.3269831624662505	0.8561444402110256	3.2950103338529004	0.6986487184044996	1.6027025631910021	0.15402119649556154	0.4564203868534768	0.14972656062818762	0.43622620529531725	-0.025401024905843426	-12003.628984684072	-9347.145174509713	-50.52986974648405
5940000	-21649.957860120838	-284.00372851776496	-21365.954131603074	4.554009893126678	0.9941254823471225	0.25657790732927466	0.8258495909917812	1.3235892366089004	3.3269831624662505	0.8281184253507357	4.60159585229845	0.7200992579536271	1.5598014840927472	0.15488524008096524	0.4095691406616268	0.15661908681552966	0.36351487277237143	0.1716605054905254	-12021.912113915327	-9344.042017687745	-43.71810674078697
5950000	-21646.516954609342	-279.5881903376893	-21366.92876427165	4.474457428497675	1.0055913407338493	0.20072763199771682	0.9960023224741464	1.5912595236849947	3.3662787868003194	0.9056429006768506	3.2274374773933556	0.7178617081199593	1.5642765837600827	0.17968813528658387	0.4090758437585027	0.17277656315598075	0.39128595435705166	-0.01784881514000879	-12017.758422484025	-9349.170341787625	-41.774728217980865
5960000	-21649.82092237345	-282.732179006993	-21367.088743366454	3.991732918543419	0.9870327239761958	0.24094039373583775	1.1877066005784154	1.4374182952615595	3.2037618742522125	0.9022596278333832	5.106123991653132	0.6859294389449044	1.628141122110192	0.16297147221369382	0.3339070477391264	0.1687298357795122	0.36679407919963547	-0.07737223287013388	-12015.25005463174	-9351.838688734711	-40.84421337130307
5970000	-21679.20807730697	-287.5498781577686	-21391.6581991492	4.988989796488894	0.9780179642766432	0.2447263801488942	1.106499450558402	1.5573587520324836	2.8994053385428478	0.9534310600657396	4.841648324619055	0.7254331628887833	1.549133674222434	0.16656148615742716	0.4361074140519456	0.16527584330305745	0.4114478310530259	0.18708974794159336	-12018.247664824106	-9373.41053432509	-44.234827946391086
5980000	-21650.15969795684	-284.8758212112032	-21365.283876745634	4.527271513663959	1.0106237732824728	0.27873173884954466	0.7872916542231098	1.3484337741229833	3.162381828359959	0.7781596592096605	4.463561905727739	0.7205786121969407	1.558842775606119	0.14409190223673612	0.4364287820526252	0.16472386486577842	0.4481304373709145	0.1225325941967372	-12021.41926298203	-9343.864613763604	-44.52243647704137
5990000	-21650.669743396982	-286.6021208553502	-21364.067622541632	5.1318435947236045	0.9973171095782807	0.28225594951049443	0.7810597911777494	1.549829406818852	3.162381828359959	0.9438869014626833	4.4283400771685395	0.7320549327094158	1.5358901345811689	0.14783321469727007	0.4736001595985693	0.14559037854384774	0.38910551338002447	-0.014400598220999428	-12022.286018556759	-9341.781603984875	-46.335446055844976
6000000	-21661.280559265353	-283.958744710455	-21377.321814554896	4.702259596842907	0.998685622221769	0.26921579073050333	0.650389866156744	1.3326438140486179	3.1954717830607193	0.9549748447589087	3.2641880996637096	0.7318848367765732	1.536230326446854	0.1495491900402532	0.3355173999073082	0.14959488210437863	0.28867159061477315	0.11768974394906638	-12028.945176151326	-9348.376638403568	-46.515769480638134
6010000	-21651.57990065269	-284.0895594302972	-21367.490341222394	4.8152190236977255	0.9966594962779562	0.24448111358540703	0.7318652229407013	1.637570462010262	3.3692580647701638	0.8851218836614263	3.2583834963759184	0.7038905601273063	1.5922188797453878	0.14573022480568779	0.38888946597236135	0.1460793334707014	0.351190921964667	0.0788446623298582	-12029.685335832557	-9337.805005389837	-46.408527615777956
6020000	-21655.867432888157	-289.048287912397	-21366.81914497576	4.790372765422348	0.9949328479223575	0.3245281855760604	0.9097910702942116	1.4771418835978625	3.1878577454763253	0.8112070824704056	5.166770247434058	0.7204618135727243	1.5590763728545518	0.15676000742615465	0.45151865113392275	0.14195169388839396	0.46761076359774095	-0.07508849070595489	-12020.68651840104	-9346.132626574721	-47.56820286281108
6030000	-21648.20853592067	-284.76666911358905	-21363.44186680708	4.236346001875023	0.9950699330723932	0.24960227693074952	0.7282424432447663	1.4771418835978625	3.0063158450967187	0.9075673388927826	4.251084805871111	0.684294892575771	1.6314102148484584	0.14083989033788147	0.38005790706273823	0.14618239349070453	0.3671375142565815	0.22552417391547397	-12020.39797376754	-9343.043893039538	-45.209827375763396
6040000	-21640.939520380478	-285.62223255938835	-21355.31728782109	4.559573333172017	1.0015693133866381	0.27474588799116434	0.7964978905816887	1.44398024601123	3.3709471798066715	0.8984378291343992	4.251084805871111	0.7108730783740173	1.578253843251966	0.14760846037069256	0.3919611799909696	0.14758394980102418	0.37312090312602303	0.08946285946608565	-12013.870222970032	-9341.447064851058	-46.03563660782585
6050000	-21662.725761714148	-285.9692391033574	-21376.75652261079	4.877805065209209	1.0126861451935267	0.2788554710637795	0.8120944753816183	1.4828334937446201	3.0967356955626832	0.9908474196088025	3.8201881639550943	0.7219141771209765	1.5561716457580475	0.15008368447603837	0.36249131147005703	0.1443741982860018	0.39729835359828675	-0.182900383122507	-12028.810462935815	-9347.946059674974	-46.42736305027685
6060000	-21647.18475919144	-284.9312993816012	-21362.25345980984	4.568915252458035	0.9906458000486512	0.2641892363726939	0.7975213300389017	1.4828334937446201	3.241411778481876	0.8419404414364294	3.417083937916159	0.7214809843899234	1.5570380312201537	0.1466696214578125	0.457032149552806	0.14412808263467297	0.410584118545576	0.09803127099257174	-12020.407524023316	-9341.845935786523	-46.54566051949452
6070000	-21661.5436423992	-287.61963033041616	-21373.924012068783	4.657249885374964	1.005025469882235	0.24470784310931673	0.9001867015639188	1.4307783421290365	3.272646046831056	0.8645005265082086	3.811985992815268	0.7383074644274976	1.5233850711450052	0.1349107870759002	0.3910236617724307	0.14631267201618436	0.3593471196611581	0.033304491353697986	-12031.134524662786	-9342.789487405997	-48.90223112985839
6080000	-21654.75275300844	-282.17665205149274	-21372.576100956947	3.9574257662342434	0.9963810292343185	0.23290429531908946	1.0162109127910248	1.487524308006781	3.272646046831056	0.8645005265082086	3.7042140044831218	0.6656503291169796	1.6686993417660412	0.16973823857815867	0.36516614496477195	0.16526360912617755	0.41018132388500694	0.13961136412190545	-12015.57028064405	-9357.0058203129	-43.80184640585955
6090000	-21642.67945514286	-279.4395851500664	-21363.239869992794	3.6701797395031166	0.9914823844710989	0.190590683542669	0.9632681972147585	1.3477538933324655	3.0880597239100926	0.8581513756191984	4.13948835301791	0.7237963490945434	1.5524073018109137	0.17230606144978128	0.3712838423419064	0.17492183581143067	0.3752479867979325	0.16359437261666795	-12024.659321668052	-9338.58054832474	-40.01718688585631
6100000	-21663.78453591983	-280.8445332966957	-21382.940002623134	3.870882853170943	0.9989832088477133	0.17584400571600312	0.8511874492692936	1.4129100137999058	3.005903641926724	0.9306859134561646	4.13948835301791	0.724376745657317	1.5512465086853664	0.16177802061873164	0.43255977034402376	0.16331302552803295	0.40254943491544115	0.054813686647440504	-12039.123172249083	-9343.816830374051	-41.444827338712024
6110000	-21650.168523334134	-284.01837481957745	-21366.150148514556	3.9474837411667116	1.0136190725061656	0.21161179955072854	0.6909649514760692	1.5324027629451895	2.992909601802182	0.8664173075326058	4.13948835301791	0.7258315708378054	1.5483368583243897	0.16327814314196687	0.45118434804463464	0.1573189826562199	0.4512715927427862	0.0756515114234625	-12021.019486891766	-9345.130661622792	-43.71507857396837
6120000	-21634.692158882037	-278.18389089458884	-21356.508267987447	3.5749765125960975	0.9892089679980712	0.2225060940311924	0.8621154347357256	1.5324027629451895	3.3454539663174625	0.8104678017655819	3.6380165999094816	0.7218482302607443	1.5563035394785119	0.16488091726113246	0.4828517247705273	0.18915946262104952	0.4501350140005058	0.19012973673558406	-12031.476615708521	-9325.031652278925	-39.141160236539655
6130000	-21632.925328267564	-279.6687714650434	-21353.25655680252	3.5440829152071425	0.9820452416424451	0.20605467657146617	0.8658101127810764	1.4959957208246382	3.2670413525142354	0.8832858330331738	4.096685416688682	0.6803893798543308	1.6392212402913389	0.1735765892354651	0.5216756989747746	0.19019845086908163	0.4930042510308166	0.07024327210125805	-12001.822180863543	-9351.434375938978	-38.44651188679038
6140000	-21641.30913941366	-283.994788801257	-21357.314350612403	4.422324039456634	0.9886997567687172	0.22311819240427422	0.7778239007677176	1.3587285857175317	3.1090612777439657	0.9842944188349662	4.289286688334347	0.7130724349799924	1.5738551300400159	0.17252110941477627	0.4234428773615808	0.1600614233868808	0.4119202140674132	0.08669078803068736	-12016.200605623744	-9341.11374498866	-43.57650590107184
6150000	-21641.004866460447	-279.0415133395283	-21361.96335312092	3.8706724329999247	0.9852202396661616	0.17818978868839355	0.908182954782435	1.535255236554495	3.209199785973366	0.8828527831720079	3.343023873502747	0.7070493027592888	1.5859013944814229	0.17568851199334945	0.4945136715594653	0.1746380466907041	0.42407510746418653	-0.055831099845474366	-12026.075397142438	-9335.887955978478	-39.94045315292706
6160000	-21650.888033204184	-280.6965154079396	-21370.191517796244	4.360320707013243	0.9920492217772102	0.2393113926340784	1.0328447176495772	1.4923804751805114	3.209199785973366	0.9255662910668857	3.343023873502747	0.7098685029825799	1.5802629940348407	0.16931598571031198	0.43086306210704706	0.17049776815196008	0.37825569963745354	0.1674884144179919	-12011.027088960478	-9359.164428835767	-42.49829487322443
6170000	-21647.00857674735	-275.35750313027677	-21371.651073617075	3.9783890327803118	0.9971373084533317	0.22424047414742013	1.128607956655696	1.3998235018764327	3.1246835228849905	0.7874028231868874	3.343023873502747	0.692193587998705	1.61561282400259	0.21155950165168547	0.4551752190449587	0.18900201064987812	0.4397340195179567	0.11230077689046333	-12016.379448519347	-9355.27162509773	-37.69995278891878
6180000	-21647.284241502803	-282.2518274905409	-21365.03241401226	4.8141528888542195	0.9956025973250268	0.27631680137931997	0.9744009765195659	1.4162058237004977	3.0731322747004812	0.7617858713860574	4.58863024915728	0.7508016351424384	1.4983967297151233	0.17073357082421664	0.40023630313569586	0.16626143167117588	0.4345187625291788	0.28422447478441343	-12004.83526005608	-9360.19715395618	-42.27669946935842
6190000	-21644.816995859313	-282.9644883263383	-21361.852507532974	3.595624299092101	0.9920421218482294	0.21847072099481873	1.109933875240743	1.4492673093513235	3.172151275485774	0.883076544045963	5.111016875256259	0.7286900580412935	1.542619883917413	0.17333965518526073	0.35978107000103854	0.17219295475942803	0.38931304837454883	0.18994501191502877	-12022.812466405103	-9339.040041127872	-41.55853834103154
6200000	-21648.342421828802	-278.8501170670612	-21369.49230476174	3.7603772681957106	0.9947977400399614	0.23742219923704977	0.965351979255467	1.4356229993691083	2.9833916093547517	0.9267386946733959	4.72826451981006	0.7307406515545325	1.538518696890935	0.18718853010602116	0.3756866619235847	0.17587303211251457	0.36495560761815576	-0.10975597635813972	-12011.56923358419	-9357.923071177549	-38.325452986157416
6210000	-21657.617040529283	-280.9132944287144	-21376.703746100568	4.856173315082595	0.9885595645133445	0.21509931094620588	1.0370356052404437	1.301946098185798	2.984589291685066	0.9267386946733959	4.172067909427829	0.7019999757524203	1.596000048495159	0.1792574139472038	0.4123529421716025	0.1659903614325653	0.37948961045050755	-0.0954503692180702	-12024.122557102055	-9352.581188998513	-40.92882416385082
6220000	-21651.59885686841	-281.96245660353696	-21369.636400264873	4.273863995328913	1.0004413090158144	0.2172598055865603	0.5972885886783222	1.3917581937373438	3.0937559298447663	0.8801075380140972	3.29085312936347	0.7051955686760654	1.589608862647869	0.16505092459422044	0.46250547671618353	0.15994802996579807	0.4270383942055903	0.050469508371455044	-12007.47577005747	-9362.160630207403	-44.25112067717516
6230000	-21641.660137138137	-279.94630259721856	-21361.71383454092	4.233985370715807	1.0044816163185575	0.19949058497868916	0.9283583104429345	1.5516615702828498	3.2170777916880686	0.8438388595846289	4.054520484407047	0.7024670546350242	1.5950658907299518	0.1638155937682836	0.4490043549598455	0.16812248306154326	0.4198554160267783	-0.0958601077873193	-12017.171958888273	-9344.541875652647	-40.6068635633114
6240000	-21651.465978389228	-283.5556571765465	-21367.91032121268	4.994809351931755	1.0005775932188028	0.24934513349767062	0.7031131353880017	1.356778672271971	3.109878579599072	0.8438388595846289	4.049039222398193	0.7351699777979531	1.5296600444040938	0.1689295969058891	0.4359229333278217	0.16399351666939108	0.38032744073595093	0.1775356932661469	-12016.099961611915	-9351.810359600766	-44.4880406412915
6250000	-21659.66033502765	-285.3116122750082	-21374.348722752642	5.1587548159478605	1.00287276902359	0.19832033358729237	0.677559418892457	1.4166620551700981	3.1369882499418824	0.9585872513098116	4.581345324876067	0.7113412119221753	1.5773175761556495	0.15839294592422132	0.41990265963533313	0.1561095971941725	0.436458087772369	-0.06979699816093182	-12019.267648075194	-9355.081074677448	-44.92100162161707
6260000	-21654.076990349662	-287.4379453327914	-21366.63904501687	4.889644679574249	1.005752119703746	0.17473833230543276	0.6522322738645525	1.4064892914003642	3.18255150677683	0.9681385202347024	3.891755486958481	0.7215971392066335	1.556805721586733	0.1487328996999597	0.45862040217826017	0.14427330344401842	0.4509495900617763	0.034886868378559054	-12026.46175491355	-9340.17729010332	-48.15199161266739
6270000	-21665.554204010667	-286.2188607063269	-21379.33534330434	4.4385226666395425	0.9956319773851986	0.16876930628335354	0.6917139394250043	1.4848918430768252	3.2087862337313937	1.1328761506002205	4.151140969019115	0.7072565063927851	1.5854869872144297	0.1608011266262007	0.4894448816803976	0.151411273433203	0.4626278501078366	-0.03915735892716133	-12031.965175138683	-9347.370168165658	-46.034657207136476
6280000	-21648.695392181897	-287.7566008929597	-21360.938791288936	4.8941816210515965	1.0014936299335182	0.1883816048017622	0.7243311554858298	1.276540209730236	3.187595473628595	0.8721431411240426	4.075568017101738	0.7072814368662472	1.5854371262675055	0.14962070294758023	0.35073398360941965	0.14219400841702282	0.3725834365896814	-0.04896351519746936	-12022.224916677005	-9338.71387461193	-48.82969747542565
6290000	-21652.898269567166	-286.3823374114521	-21366.515932155715	5.279551541486474	1.0000084213944294	0.2637356487591923	0.8795855859616218	1.4777926571071134	3.187595473628595	0.875627833066836	3.7085727322819233	0.6878535300751079	1.6242929398497843	0.15675541827228087	0.3681456604408324	0.14787292347290462	0.3734198089301719	0.07795124946427727	-12019.263510245524	-9347.252421910192	-48.06114759763329
6300000	-21642.54371269932	-284.98882407759646	-21357.554888621722	3.958502628910964	0.9946384247998723	0.209064555884946	0.9168760019063812	1.588497755003807	3.5845424067143377	0.875627833066836	4.7211737248018775	0.6774996261881684	1.6450007476236632	0.15533291553305204	0.4413944047267399	0.1507771684880028	0.43191530840091613	0.05107180142199022	-12015.469839050116	-9342.085049571608	-44.10678904512638
6310000	-21657.348296337863	-285.4903248654873	-21371.857971472375	5.3460536345628284	0.9851883675486974	0.20063041852920058	0.8592023453302804	1.4101937565554612	3.3161893025953018	0.8780951249528386	3.113329404753322	0.6696971468791615	1.6606057062416768	0.15195774861989234	0.4199437613656158	0.1444911244575231	0.4135309132734696	-0.11143709079361253	-12034.267246451587	-9337.590725020786	-47.09207290681627
6320000	-21654.178067903933	-287.97397770958645	-21366.204090194347	5.172380772085081	0.9948244175735771	0.26342059276385654	0.7872265361979471	1.4167804437924307	2.943445289112353	0.9342313079238613	4.616490765221891	0.6740420114788555	1.6519159770422882	0.1442741154918082	0.39172869524068715	0.13922798657895832	0.37374359612840324	0.07650747087337127	-12028.444677606487	-9337.759412587862	-47.63308739414407
6330000	-21657.037423831585	-289.2062564917081	-21367.83116733988	4.91415622195883	0.9877521003089211	0.2046774051114621	0.6612831462189135	1.4703389794448882	3.119139696609039	0.8574045451583501	4.874779230484413	0.6942595452178673	1.6114809095642646	0.1678343056531725	0.397551061089364	0.1513746901967351	0.3955205116031742	0.0936389675432994	-12038.661651342396	-9329.169515997482	-47.78688396051084
6340000	-21653.0911068721	-287.30720697215486	-21365.783899899943	4.863024323891426	1.0028490239320906	0.22872509344743497	0.8174677999830771	1.5351298427260105	2.9614590500291675	0.8831510968820084	4.874779230484413	0.6989588824935311	1.602082235012937	0.15587736004232486	0.36758488334103573	0.14403225990477136	0.38497802505257905	0.08663692314713478	-12026.816985332553	-9338.966914567389	-46.65118701790413
6350000	-21668.16773405858	-288.050045210643	-21380.11768884794	5.448024629477387	0.9943377723465803	0.21766368579047612	0.7791058235924307	1.5034183177345848	3.3789578467582495	0.8936360207871592	4.6156951403739	0.6927804549057505	1.6144390901884982	0.14665886064743902	0.3404425215164725	0.14071899884073524	0.31738544480059583	-0.20690575606779008	-12012.691359152206	-9367.426329695732	-47.73310602951096
6360000	-21642.30884518951	-286.41098419673045	-21355.89786099278	5.737787655309027	0.9922786669144327	0.19383209852605604	0.6196024029090321	1.498340927534171	3.393056311937311	0.8936360207871592	3.2144301315645327	0.7051478447179885	1.5897043105640223	0.14688283771736943	0.4325854293671049	0.14157643403833015	0.38163416751255147	1.853824688176869E-4	-12007.332188544764	-9348.565672448014	-48.481407203902585
6370000	-21644.083513083715	-292.61947970846495	-21351.46403337525	6.211106731033274	1.0211864164569995	0.16605153473008052	0.6416576871972459	1.4566875195481515	3.0239760690780226	1.0085682852010882	5.134641479105065	0.7184672503105792	1.5630654993788409	0.1370484807014286	0.4899388578115235	0.136906223466496	0.3992411980869812	-0.019701782289812852	-12021.02673279204	-9330.437300583211	-48.6516637314751
6380000	-21665.563350615965	-290.01505444065833	-21375.548296175308	5.129804046254049	1.00863907983735	0.21159063176444007	0.8517644910567627	1.3051983281300756	3.070623795761933	0.8466308909120954	5.134641479105065	0.7110774813392388	1.577845037321522	0.1343250592026417	0.4147102627786391	0.14041116674051415	0.35925386977190216	0.14460186633426736	-12041.098460756892	-9334.449835418418	-48.48873377890624
6390000	-21642.161834004975	-280.545073132874	-21361.6167608721	4.041246194335058	1.0029282260193406	0.20892030047551755	0.8294163654913324	1.4159121394332552	3.142129728853581	0.849989647612698	3.8128480330929846	0.6703200676658857	1.6593598646682282	0.15881239359038063	0.376082353751261	0.16461965595012767	0.37444479187706975	0.17819564705627455	-12019.894552968432	-9341.722207903667	-42.03694859286977
6400000	-21651.709058495104	-285.04458104349465	-21366.66447745161	3.676022508746621	0.9750145912014079	0.21135967079825588	0.9176305215991728	1.37836648744995	3.003472777010204	0.7657819736720809	4.320214807166253	0.7193456232650867	1.5613087534698258	0.14641830344053544	0.390663996711158	0.1583297791198725	0.4073211154966297	0.13121594474479567	-12037.870133248869	-9328.794344202743	-42.59440230623069
6410000	-21638.52470783186	-286.338090554313	-21352.186617277548	4.768796529978965	0.9884938194439133	0.19081144431222458	0.8580149771739576	1.3928145584881932	3.2104787753436956	0.9831486995886833	4.337617822870395	0.7104471146985665	1.5791057706028662	0.15487910953056136	0.45168922834085007	0.1491117313520332	0.4623385229377082	-0.09716689581871416	-12017.035796186818	-9335.150821090729	-45.66795373197725
6420000	-21641.4705029515	-284.44289743833093	-21357.02760551317	4.543796910116221	0.9904620418579991	0.257512677513074	0.9052112179002497	1.487805267555411	3.300933574743754	0.837812972867684	4.074716340561438	0.69212145693334	1.615757086133319	0.14668906790080385	0.3777364549399193	0.1492431219311358	0.3867244449827776	0.049939727088830335	-12020.339995248545	-9336.687610264626	-44.94840267196964
6430000	-21652.5864500056	-288.9877016536434	-21363.598748351957	5.339266576462581	0.9842336077328746	0.34283705746916865	0.7161566108008907	1.4955144579721278	3.3402447645251248	0.8877497762940639	3.682930938381745	0.7107068190340102	1.5785863619319787	0.1514909776622149	0.47277107215946657	0.14538360542829087	0.477154233925381	0.09232387217773286	-12010.956087171613	-9352.642661180342	-49.08118535499432
6440000	-21671.678100228426	-292.31353904798226	-21379.364561180442	5.235252154393378	1.0062109416106684	0.20201113376524674	1.049142005112829	1.4548644219941687	2.921286136667951	0.84587428167887	5.1808542250918235	0.7314766377582684	1.5370467244834622	0.13759418586614525	0.379920627250335	0.13895030113798423	0.37960519445208446	-0.06742889404171061	-12040.336835972139	-9339.027725208303	-50.97416549262918
6450000	-21650.39885141841	-284.7184688691085	-21365.6803825493	3.855188730723057	1.0075406279731955	0.19291890029795844	0.8427598831375519	1.4548644219941687	3.201388779211214	0.84587428167887	5.1808542250918235	0.6987603205710774	1.6024793588578443	0.14476785798908534	0.4198316208968473	0.15563777519353156	0.40969781065730076	0.1314363715351351	-12017.420457256338	-9348.259925292963	-43.0684290623694
6460000	-21650.289111559945	-286.27123108572374	-21364.01788047422	4.26022886030258	0.987281870706116	0.22171664275206004	1.0805694420475398	1.4256440231093406	3.1195503115295193	0.8241214667818908	4.366816553547186	0.7144761821767442	1.5710476356465106	0.14995585988882018	0.38944136972630256	0.1516142938303476	0.3758010746101302	-0.00775486565730924	-12024.747215839983	-9339.270664634238	-45.91785904638783
6470000	-21654.910518788183	-292.85395213077817	-21362.056566657404	4.999223178930453	1.0299826797957439	0.18720572361708823	0.8361949289682038	1.3875691893096151	3.1860664639262595	0.8855331940075796	4.171651688154034	0.6964723187554417	1.6070553624891157	0.14673173161539033	0.4495840209179077	0.1354649277045732	0.44150529969754654	-0.029557121323027905	-12025.93308186912	-9336.123484788282	-48.97221709042608
6480000	-21652.833534614656	-288.65982964047555	-21364.17370497418	5.293803405449616	1.003129515952387	0.2938654615735878	0.8921134812087504	1.5529709252540367	3.1860664639262595	0.8726720045686843	4.285090020182279	0.7156284768261695	1.5687430463476602	0.1434494438624786	0.3263312494810156	0.13864755858603645	0.36799548255735787	0.10232705267201307	-12015.881594825125	-9348.292110149054	-49.232944387585476
6490000	-21659.52015030753	-286.57041521635074	-21372.949735091177	5.1537612628354745	1.0036308873469708	0.21284324913220853	0.6858304353803711	1.3543641296462157	3.117702014521276	0.8384965014673309	3.8758467343823724	0.7322600893621197	1.5354798212757597	0.15855010093937028	0.3859207435554018	0.14132318346322678	0.40908780821372615	-0.1639241802438796	-12025.617448856805	-9347.332286234372	-47.939550640243596
6500000	-21648.72478360645	-290.1883671461752	-21358.536416460272	4.870149643374899	1.0131497592859062	0.22811727054564937	0.5036122573637494	1.5850754611609406	3.0793374051356	0.9259570657394782	3.666126514549296	0.6928981713532136	1.6142036572935718	0.15767956639165726	0.4519753357479224	0.14560018924260373	0.3941149182656676	-0.05111972148850024	-12012.26309885261	-9346.273317607664	-50.72036564930736
6510000	-21657.980219474073	-290.19447811444576	-21367.78574135963	4.8852234275257365	1.0137079102644293	0.25760007577979327	0.6057894488500547	1.4373457128315592	3.100783072787205	0.8622226079944718	4.205304156557718	0.7277600407401427	1.5444799185197138	0.15555822546350737	0.41218808012091257	0.1434252512162143	0.4451251837826479	0.21992677885298445	-12026.04940201459	-9341.736339345038	-49.874147889584
6520000	-21655.010041842546	-293.374091776631	-21361.635950065916	5.846409026904873	1.024387489324678	0.25701792003270135	0.6745914187494532	1.4373457128315592	2.9127120234495947	0.8427286221818545	4.292043578647958	0.7099868513068577	1.5800262973862838	0.14245514945747545	0.4433469620233285	0.12865685937455115	0.42861918839628593	-0.04716233196076601	-12014.826428326607	-9346.80952173931	-50.90066610406083
6530000	-21649.3323959642	-291.51188217388153	-21357.82051379032	5.1511112333289635	0.9923210248656389	0.33538038704600587	0.770265289244493	1.5161086643919006	3.3144727946020742	0.8427286221818545	5.037487257851177	0.7122029028297725	1.5755941943404541	0.1421880212223671	0.5434774519677963	0.13688498370893118	0.43745957237880295	0.05238528675980493	-12021.695563230634	-9336.124950559684	-49.72780826613367
6540000	-21655.451168609216	-291.6161340837574	-21363.83503452546	6.017297416240459	1.006264336387554	0.3264559374400356	0.7813417502120257	1.4262269210375746	3.085572232810842	0.8777789820386355	4.262589601275991	0.7404942486665342	1.5190115026669306	0.13754385640920508	0.4326147213823533	0.1305667901092556	0.39605680140822297	0.04011798702817465	-12017.802324023312	-9346.032710502144	-51.84162633008424
6550000	-21663.765997881746	-286.58979789572095	-21377.176199986025	4.677737638362296	1.0031732379353033	0.3455982076662837	0.8530570058250178	1.3711501505407626	3.099143404993824	0.9026280349710888	4.211956920783123	0.6892566053545323	1.6214867892909346	0.13508751859969678	0.36534859848551204	0.14042497561660788	0.35823888038299767	0.1118141012274363	-12021.107381136284	-9356.068818849739	-47.23594936029457
6560000	-21654.32746275262	-287.7947843588609	-21366.532678393756	4.858276913312361	1.005697473714951	0.3769352643510115	0.9065394936504122	1.3995844878909909	3.1404119981395904	0.8216039606531444	4.663164182320331	0.7247121805353589	1.5505756389292813	0.1620299027270903	0.5732662785549779	0.14760233990623017	0.5161649768767884	-0.07918062443668775	-12019.045772180274	-9347.486906213482	-46.93578373405278
6570000	-21654.014280835632	-289.86579309287424	-21364.148487742757	5.271764715232989	1.0142269296288156	0.23758922409775438	0.6421393467309878	1.3995844878909909	3.0294714220392107	0.8189138805155116	5.573322593286236	0.7070635459592297	1.5858729080815397	0.15913336105363926	0.4353591977298745	0.14948203028394033	0.43831427375819026	0.04795624796697767	-12027.647472855058	-9336.5010148877	-46.795354806778654
